uniprot_ID	reviewed	uniprot_name	protein	gene_name_long	organism	organism_id	refseq	kegg	length	locus_tag	pathway	go_ids	go_bp	localization
Q8DPJ0	unreviewed	Q8DPJ0_STRR6	3-isopropylmalate dehydrogenase	spr1140	Streptococcus pneumoniae ATCC BAA-255 / R6	171101	NP_358733.1; NC_003098.1.;WP_001237219.1; NC_003098.1.;	spr:spr1140	119	spr1140	NA	GO:0005886	NA	unknown
Q8DPJ1	unreviewed	Q8DPJ1_STRR6	PF03932 family protein CutC	cutC spr1139	Streptococcus pneumoniae ATCC BAA-255 / R6	171101	NP_358732.1; NC_003098.1.;WP_000638785.1; NC_003098.1.;	spr:spr1139	210	spr1139	NA	GO:0005507; GO:0005737	NA	cytoplasm
Q8DPJ2	unreviewed	Q8DPJ2_STRR6	2-isopropylmalate synthase, truncation (EC 2.3.3.13)	spr1137	Streptococcus pneumoniae ATCC BAA-255 / R6	171101	NA	spr:spr1137	210	spr1137	NA	GO:0003852; GO:0005829; GO:0009098; GO:0019298	coenzyme B biosynthetic process [GO:0019298]; leucine biosynthetic process [GO:0009098]	unknown
Q8DPJ3	unreviewed	Q8DPJ3_STRR6	2-isopropylmalate synthase, truncation (EC 2.3.3.13)	spr1136	Streptococcus pneumoniae ATCC BAA-255 / R6	171101	NA	spr:spr1136	144	spr1136	NA	GO:0003852; GO:0009098	leucine biosynthetic process [GO:0009098]	unknown
Q8DPJ5	unreviewed	Q8DPJ5_STRR6	DUF1294 domain-containing protein	spr1134	Streptococcus pneumoniae ATCC BAA-255 / R6	171101	NP_358727.1; NC_003098.1.;WP_000762428.1; NC_003098.1.;	spr:spr1134	89	spr1134	NA	GO:0016020	NA	unknown
Q8DPK0	unreviewed	Q8DPK0_STRR6	Cof family protein	spr1125	Streptococcus pneumoniae ATCC BAA-255 / R6	171101	NP_358718.1; NC_003098.1.;WP_000153023.1; NC_003098.1.;	spr:spr1125	264	spr1125	NA	GO:0000287; GO:0005829; GO:0016791	NA	unknown
Q8DPK1	unreviewed	Q8DPK1_STRR6	Cof family protein	spr1124	Streptococcus pneumoniae ATCC BAA-255 / R6	171101	NP_358717.1; NC_003098.1.;WP_000763459.1; NC_003098.1.;	spr:spr1124	272	spr1124	NA	GO:0000287; GO:0005829; GO:0016791	NA	unknown
Q8DPK4	unreviewed	Q8DPK4_STRR6	ABC transporter ATP-binding protein-glutamine transport	glnQ spr1121	Streptococcus pneumoniae ATCC BAA-255 / R6	171101	NP_358714.1; NC_003098.1.;WP_001096316.1; NC_003098.1.;	spr:spr1121	246	spr1121	NA	GO:0005524; GO:0015424; GO:0016887	NA	unknown
Q8DPK6	unreviewed	Q8DPK6_STRR6	Caax amino protease family protein	spr1119	Streptococcus pneumoniae ATCC BAA-255 / R6	171101	NP_358712.1; NC_003098.1.;WP_000792121.1; NC_003098.1.;	spr:spr1119	317	spr1119	NA	GO:0004222; GO:0016020; GO:0071586	CAAX-box protein processing [GO:0071586]	unknown
Q8DPK8	unreviewed	Q8DPK8_STRR6	N-acetyltransferase domain-containing protein	spr1117	Streptococcus pneumoniae ATCC BAA-255 / R6	171101	NP_358710.1; NC_003098.1.;WP_000639832.1; NC_003098.1.;	spr:spr1117	187	spr1117	NA	GO:0016747	NA	unknown
Q8DPK9	unreviewed	Q8DPK9_STRR6	N-acetyltransferase domain-containing protein	spr1116	Streptococcus pneumoniae ATCC BAA-255 / R6	171101	NP_358709.1; NC_003098.1.;WP_000216018.1; NC_003098.1.;	spr:spr1116	162	spr1116	NA	GO:0008999; GO:0016747	NA	unknown
Q8DPL0	unreviewed	Q8DPL0_STRR6	Nudix hydrolase domain-containing protein	spr1115	Streptococcus pneumoniae ATCC BAA-255 / R6	171101	NP_358708.1; NC_003098.1.;WP_000091534.1; NC_003098.1.;	spr:spr1115	155	spr1115	NA	GO:0005737; GO:0016818	NA	unknown
Q8DPL1	unreviewed	Q8DPL1_STRR6	Transcriptional regulator	spr1114	Streptococcus pneumoniae ATCC BAA-255 / R6	171101	NP_358707.1; NC_003098.1.;WP_000159176.1; NC_003098.1.;	spr:spr1114	171	spr1114	NA	GO:0046872	NA	unknown
Q8DPL2	unreviewed	Q8DPL2_STRR6	ECF transporter S component	spr1112	Streptococcus pneumoniae ATCC BAA-255 / R6	171101	NP_358705.1; NC_003098.1.;WP_000747408.1; NC_003098.1.;	spr:spr1112	187	spr1112	NA	GO:0016020; GO:0022857	NA	unknown
Q8DPL3	unreviewed	Q8DPL3_STRR6	Similar to N-terminal region of the Dfp protein	dfp N-terminus spr1111	Streptococcus pneumoniae ATCC BAA-255 / R6	171101	NP_358704.1; NC_003098.1.;WP_001284128.1; NC_003098.1.;	spr:spr1111	183	spr1111	NA	GO:0004633; GO:0010181; GO:0015937; GO:0071513	coenzyme A biosynthetic process [GO:0015937]	unknown
Q8DPL4	unreviewed	Q8DPL4_STRR6	Similar to C-terminal region of the Dfp protein	dfp C-terminus spr1110	Streptococcus pneumoniae ATCC BAA-255 / R6	171101	NP_358703.1; NC_003098.1.;	spr:spr1110	234	spr1110	NA	GO:0003824; GO:0015937	coenzyme A biosynthetic process [GO:0015937]	unknown
Q8DPM1	unreviewed	Q8DPM1_STRR6	Uncharacterized restriction enzyme, interrupted-C (EC 3.1.21.4)	spr1101	Streptococcus pneumoniae ATCC BAA-255 / R6	171101	NP_358694.1; NC_003098.1.;WP_001143843.1; NC_003098.1.;	spr:spr1101	1084	spr1101	NA	GO:0003677; GO:0005524; GO:0009036	NA	unknown
Q8DPM3	unreviewed	Q8DPM3_STRR6	Sortase	srtA spr1098	Streptococcus pneumoniae ATCC BAA-255 / R6	171101	NP_358691.1; NC_003098.1.;WP_000078846.1; NC_003098.1.;	spr:spr1098	247	spr1098	NA	GO:0006508; GO:0008234	proteolysis [GO:0006508]	unknown
Q8DPM4	unreviewed	Q8DPM4_STRR6	Formate-nitrate transporter	nirC spr1097	Streptococcus pneumoniae ATCC BAA-255 / R6	171101	NP_358690.1; NC_003098.1.;WP_000254797.1; NC_003098.1.;	spr:spr1097	265	spr1097	NA	GO:0015499; GO:0015724; GO:0016020	formate transport [GO:0015724]	unknown
Q8DPM7	unreviewed	Q8DPM7_STRR6	Serine/threonine-protein kinase MRCK beta	spr1094	Streptococcus pneumoniae ATCC BAA-255 / R6	171101	NP_358687.1; NC_003098.1.;WP_001002635.1; NC_003098.1.;	spr:spr1094	424	spr1094	NA	NA	NA	unknown
Q8DPM8	unreviewed	Q8DPM8_STRR6	SIR2-like domain-containing protein	spr1093	Streptococcus pneumoniae ATCC BAA-255 / R6	171101	NP_358686.1; NC_003098.1.;WP_010976535.1; NC_003098.1.;	spr:spr1093	1061	spr1093	NA	NA	NA	unknown
Q8DPN0	unreviewed	Q8DPN0_STRR6	Farnesyl diphosphate synthase (EC 2.5.1.10)	ispA spr1087	Streptococcus pneumoniae ATCC BAA-255 / R6	171101	NP_358680.1; NC_003098.1.;WP_000743809.1; NC_003098.1.;	spr:spr1087	291	spr1087	NA	GO:0004337; GO:0004659; GO:0008299	isoprenoid biosynthetic process [GO:0008299]	unknown
Q8DPN1	unreviewed	Q8DPN1_STRR6	RNA-binding S4 domain-containing protein	spr1086	Streptococcus pneumoniae ATCC BAA-255 / R6	171101	NP_358679.1; NC_003098.1.;WP_001041071.1; NC_003098.1.;	spr:spr1086	271	spr1086	NA	GO:0003723; GO:0008168; GO:0032259	methylation [GO:0032259]	unknown
Q8DPN6	unreviewed	Q8DPN6_STRR6	Degenerate transposase (Orf1)	spr1079	Streptococcus pneumoniae ATCC BAA-255 / R6	171101	NP_358672.1; NC_003098.1.;	spr:spr1079	173	spr1079	NA	NA	NA	unknown
Q8DPN7	unreviewed	Q8DPN7_STRR6	Degenerate transposase (Orf2)	spr1078	Streptococcus pneumoniae ATCC BAA-255 / R6	171101	NP_358671.1; NC_003098.1.;	spr:spr1078	132	spr1078	NA	GO:0003677; GO:0004803; GO:0006313	DNA transposition [GO:0006313]	unknown
Q8DPN8	unreviewed	Q8DPN8_STRR6	Protein LacX, plasmid	spr1077	Streptococcus pneumoniae ATCC BAA-255 / R6	171101	NA	spr:spr1077	114	spr1077	NA	GO:0030246	NA	unknown
Q8DPP3	unreviewed	Q8DPP3_STRR6	Antiterminator protein	lacT spr1072	Streptococcus pneumoniae ATCC BAA-255 / R6	171101	NP_358665.1; NC_003098.1.;WP_000285698.1; NC_003098.1.;	spr:spr1072	278	spr1072	NA	GO:0003723; GO:0006355	regulation of DNA-templated transcription [GO:0006355]	unknown
Q8DPP7	unreviewed	Q8DPP7_STRR6	Lactose phosphotransferase system repressor	lacR spr1067	Streptococcus pneumoniae ATCC BAA-255 / R6	171101	NP_358661.1; NC_003098.1.;WP_000917569.1; NC_003098.1.;	spr:spr1067	253	spr1067	NA	GO:0003677; GO:0003700	NA	unknown
Q8DPQ2	unreviewed	Q8DPQ2_STRR6	Pneumococcal histidine triad protein A	phtA spr1061	Streptococcus pneumoniae ATCC BAA-255 / R6	171101	NP_358655.1; NC_003098.1.;	spr:spr1061	828	spr1061	NA	NA	NA	unknown
Q8DPQ7	unreviewed	Q8DPQ7_STRR6	TPP-dependent acetoin dehydrogenase alpha chain (EC 1.1.1.303)	acoA spr1051	Streptococcus pneumoniae ATCC BAA-255 / R6	171101	NP_358645.1; NC_003098.1.;WP_000105362.1; NC_003098.1.;	spr:spr1051	322	spr1051	NA	GO:0004739; GO:0006086; GO:0052587	acetyl-CoA biosynthetic process from pyruvate [GO:0006086]	unknown
Q8DPQ9	unreviewed	Q8DPQ9_STRR6	Dihydrolipoamide S-acetyltransferase (EC 2.3.1.12)	acoC spr1049	Streptococcus pneumoniae ATCC BAA-255 / R6	171101	NP_358643.2; NC_003098.1.;	spr:spr1049	375	spr1049	NA	GO:0004742; GO:0006086; GO:0045254	acetyl-CoA biosynthetic process from pyruvate [GO:0006086]	unknown
Q8DPR2	unreviewed	Q8DPR2_STRR6	RCK C-terminal domain-containing protein	spr1045	Streptococcus pneumoniae ATCC BAA-255 / R6	171101	NP_358639.1; NC_003098.1.;	spr:spr1045	521	spr1045	NA	GO:0005247; GO:0006813; GO:0008324; GO:0016020	potassium ion transport [GO:0006813]	unknown
Q8DPR8	unreviewed	Q8DPR8_STRR6	Transposase	spr1038	Streptococcus pneumoniae ATCC BAA-255 / R6	171101	NP_358632.1; NC_003098.1.;	spr:spr1038	122	spr1038	NA	NA	NA	unknown
Q8DPR9	unreviewed	Q8DPR9_STRR6	Transposase	spr1037	Streptococcus pneumoniae ATCC BAA-255 / R6	171101	NA	spr:spr1037	112	spr1037	NA	GO:0003676	NA	unknown
Q8DPS1	unreviewed	Q8DPS1_STRR6	Glycerate kinase	glxK spr1034	Streptococcus pneumoniae ATCC BAA-255 / R6	171101	NP_358628.1; NC_003098.1.;	spr:spr1034	375	spr1034	NA	GO:0008887; GO:0031388	organic acid phosphorylation [GO:0031388]	unknown
Q8DPS4	unreviewed	Q8DPS4_STRR6	Required for glycogen biosynthesis	glgD spr1031	Streptococcus pneumoniae ATCC BAA-255 / R6	171101	NP_358625.1; NC_003098.1.;WP_000687070.1; NC_003098.1.;	spr:spr1031	379	spr1031	NA	GO:0005978; GO:0008878	glycogen biosynthetic process [GO:0005978]	unknown
Q8DPS7	unreviewed	Q8DPS7_STRR6	NADP-dependent glyceraldehyde-3-phosphate dehydrogenase (EC 1.2.1.9)	gapN spr1028	Streptococcus pneumoniae ATCC BAA-255 / R6	171101	NP_358622.1; NC_003098.1.;WP_000199377.1; NC_003098.1.;	spr:spr1028	474	spr1028	NA	GO:0008886; GO:0008911	NA	unknown
Q8DPT0	unreviewed	Q8DPT0_STRR6	ABC transporter membrane-spanning permease-macrolide efflux	ABC-MSP spr1023	Streptococcus pneumoniae ATCC BAA-255 / R6	171101	NP_358617.1; NC_003098.1.;WP_001083034.1; NC_003098.1.;	spr:spr1023	392	spr1023	NA	GO:0005886; GO:0022857	NA	inner membrane
Q8DPT1	unreviewed	Q8DPT1_STRR6	Transcriptional regulator	rggD spr1022	Streptococcus pneumoniae ATCC BAA-255 / R6	171101	NP_358616.1; NC_003098.1.;	spr:spr1022	297	spr1022	NA	GO:0003677	NA	unknown
Q8DPT2	unreviewed	Q8DPT2_STRR6	ABC transporter domain-containing protein	ABC-NBD spr1021	Streptococcus pneumoniae ATCC BAA-255 / R6	171101	NP_358615.1; NC_003098.1.;WP_000584880.1; NC_003098.1.;	spr:spr1021	633	spr1021	NA	GO:0003677; GO:0005524; GO:0016887	NA	unknown
Q8DPT4	reviewed	Y1019_STRR6	DegV domain-containing protein spr1019	spr1019	Streptococcus pneumoniae ATCC BAA-255 / R6	171101	NP_358613.1; NC_003098.1.;WP_000161389.1; NC_003098.1.;	spr:spr1019	279	spr1019	NA	GO:0008289	NA	unknown
Q8DPT5	unreviewed	Q8DPT5_STRR6	DUF2179 domain-containing protein	spr1018	Streptococcus pneumoniae ATCC BAA-255 / R6	171101	NP_358612.1; NC_003098.1.;WP_000592056.1; NC_003098.1.;	spr:spr1018	282	spr1018	NA	GO:0005886	NA	inner membrane
Q8DPT7	unreviewed	Q8DPT7_STRR6	Ribosomal processing cysteine protease Prp	spr1013	Streptococcus pneumoniae ATCC BAA-255 / R6	171101	NP_358607.1; NC_003098.1.;WP_000613699.1; NC_003098.1.;	spr:spr1013	114	spr1013	NA	NA	NA	unknown
Q8DPT8	unreviewed	Q8DPT8_STRR6	DUF1275 domain-containing protein	spr1011	Streptococcus pneumoniae ATCC BAA-255 / R6	171101	NP_358605.1; NC_003098.1.;WP_000509042.1; NC_003098.1.;	spr:spr1011	234	spr1011	NA	GO:0016020	NA	unknown
Q8DPT9	unreviewed	Q8DPT9_STRR6	Transposase (Orf1)	IS1167 spr1009	Streptococcus pneumoniae ATCC BAA-255 / R6	171101	NP_358603.1; NC_003098.1.;	spr:spr1009	172	spr1009	NA	NA	NA	unknown
Q8DPU2	unreviewed	Q8DPU2_STRR6	Similar to GTP pyrophosphokinase	spr1004	Streptococcus pneumoniae ATCC BAA-255 / R6	171101	NP_358598.1; NC_003098.1.;WP_000171676.1; NC_003098.1.;	spr:spr1004	223	spr1004	PATHWAY: Purine metabolism; ppGpp biosynthesis; ppGpp from GTP: step 1/2. {ECO:0000256|ARBA:ARBA00004976}.	GO:0015970	guanosine tetraphosphate biosynthetic process [GO:0015970]	unknown
Q8DPU3	unreviewed	Q8DPU3_STRR6	CYTH domain-containing protein	spr1003	Streptococcus pneumoniae ATCC BAA-255 / R6	171101	NP_358597.1; NC_003098.1.;WP_000681292.1; NC_003098.1.;	spr:spr1003	189	spr1003	NA	NA	NA	unknown
Q8DPU4	unreviewed	Q8DPU4_STRR6	Pyridoxal-phosphate dependent aminotransferase	nifS spr1001	Streptococcus pneumoniae ATCC BAA-255 / R6	171101	NP_358595.1; NC_003098.1.;WP_000639657.1; NC_003098.1.;	spr:spr1001	371	spr1001	NA	GO:0005829; GO:0008483; GO:0016226; GO:0031071; GO:0046872; GO:0051536	iron-sulfur cluster assembly [GO:0016226]	unknown
Q8DPU6	unreviewed	Q8DPU6_STRR6	Uncharacterized protein	spr0997	Streptococcus pneumoniae ATCC BAA-255 / R6	171101	NP_358591.1; NC_003098.1.;WP_000743331.1; NC_003098.1.;	spr:spr0997	229	spr0997	NA	GO:0005829; GO:0006541; GO:0006598; GO:0033969	glutamine metabolic process [GO:0006541]; polyamine catabolic process [GO:0006598]	unknown
Q8DPU9	unreviewed	Q8DPU9_STRR6	Tranposase (Orf2)	IS1381 spr0994	Streptococcus pneumoniae ATCC BAA-255 / R6	171101	NP_358588.1; NC_003098.1.;	spr:spr0994	129	spr0994	NA	GO:0003677; GO:0004803; GO:0006313	DNA transposition [GO:0006313]	unknown
Q8DPV0	unreviewed	Q8DPV0_STRR6	Degenerate transposase (Orf1)	spr0993	Streptococcus pneumoniae ATCC BAA-255 / R6	171101	NP_358587.1; NC_003098.1.;	spr:spr0993	235	spr0993	NA	NA	NA	unknown
Q8DPV2	unreviewed	Q8DPV2_STRR6	CBS domain-containing protein	spr0991	Streptococcus pneumoniae ATCC BAA-255 / R6	171101	NP_358585.1; NC_003098.1.;WP_000033830.1; NC_003098.1.;	spr:spr0991	425	spr0991	NA	NA	NA	unknown
Q8DPV3	unreviewed	Q8DPV3_STRR6	N-acetyltransferase domain-containing protein	spr0990	Streptococcus pneumoniae ATCC BAA-255 / R6	171101	NP_358584.1; NC_003098.1.;	spr:spr0990	185	spr0990	NA	GO:0016747	NA	unknown
Q8DPV5	unreviewed	Q8DPV5_STRR6	Transposase (Orf1)	IS1167 spr0988	Streptococcus pneumoniae ATCC BAA-255 / R6	171101	NP_358582.1; NC_003098.1.;	spr:spr0988	184	spr0988	NA	NA	NA	unknown
Q8DPV6	unreviewed	Q8DPV6_STRR6	Degenerate transposase (Orf2)	spr0987	Streptococcus pneumoniae ATCC BAA-255 / R6	171101	NA	spr:spr0987	84	spr0987	NA	NA	NA	unknown
Q8DPV7	unreviewed	Q8DPV7_STRR6	Degenerate transposase (Orf2)	spr0986	Streptococcus pneumoniae ATCC BAA-255 / R6	171101	NA	spr:spr0986	167	spr0986	NA	NA	NA	unknown
Q8DPW0	unreviewed	Q8DPW0_STRR6	MIP18 family-like domain-containing protein	spr0980	Streptococcus pneumoniae ATCC BAA-255 / R6	171101	NP_358574.1; NC_003098.1.;	spr:spr0980	120	spr0980	NA	NA	NA	unknown
Q8DPW2	unreviewed	Q8DPW2_STRR6	ABC transporter domain-containing protein	ABC-NBD spr0977	Streptococcus pneumoniae ATCC BAA-255 / R6	171101	NP_358571.1; NC_003098.1.;WP_000125400.1; NC_003098.1.;	spr:spr0977	252	spr0977	NA	GO:0005524; GO:0005886; GO:0016887; GO:0022857; GO:0055085	transmembrane transport [GO:0055085]	unknown
Q8DPW3	unreviewed	Q8DPW3_STRR6	ABC transporter, membrane-spanning permease	ABC-MSP spr0976	Streptococcus pneumoniae ATCC BAA-255 / R6	171101	NP_358570.1; NC_003098.1.;WP_000637234.1; NC_003098.1.;	spr:spr0976	288	spr0976	NA	GO:0005886; GO:0022857	NA	unknown
Q8DPW4	unreviewed	Q8DPW4_STRR6	ABC transporter substrate binding protein	ABC-SBP spr0975	Streptococcus pneumoniae ATCC BAA-255 / R6	171101	NP_358569.1; NC_003098.1.;	spr:spr0975	344	spr0975	NA	NA	NA	unknown
Q8DPW7	unreviewed	Q8DPW7_STRR6	HTH cro/C1-type domain-containing protein	spr0972	Streptococcus pneumoniae ATCC BAA-255 / R6	171101	NP_358566.1; NC_003098.1.;WP_000286251.1; NC_003098.1.;	spr:spr0972	73	spr0972	NA	GO:0003677; GO:0003700; GO:0005829	NA	unknown
Q8DPW8	unreviewed	Q8DPW8_STRR6	ABC transporter membrane-spanning permease-macrolide efflux	mefE spr0971	Streptococcus pneumoniae ATCC BAA-255 / R6	171101	NP_358565.1; NC_003098.1.;WP_000687010.1; NC_003098.1.;	spr:spr0971	403	spr0971	NA	GO:0005886; GO:0022857	NA	inner membrane
Q8DPW9	unreviewed	Q8DPW9_STRR6	Uncharacterized protein	spr0970	Streptococcus pneumoniae ATCC BAA-255 / R6	171101	NP_358564.1; NC_003098.1.;	spr:spr0970	214	spr0970	NA	GO:0016740	NA	unknown
Q8DPX0	unreviewed	Q8DPX0_STRR6	Nikkomycin biosynthesis protein, carboxylase	nikS spr0969	Streptococcus pneumoniae ATCC BAA-255 / R6	171101	NP_358563.1; NC_003098.1.;WP_000238677.1; NC_003098.1.;	spr:spr0969	399	spr0969	NA	GO:0005524; GO:0016874; GO:0046872	NA	unknown
Q8DPX1	unreviewed	Q8DPX1_STRR6	Class II Histidinyl-tRNA synthetase (HisRS)-like catalytic core domain-containing protein	spr0967	Streptococcus pneumoniae ATCC BAA-255 / R6	171101	NP_358561.1; NC_003098.1.;WP_000252068.1; NC_003098.1.;	spr:spr0967	407	spr0967	NA	GO:0004821; GO:0005737; GO:0006427; GO:0016740	histidyl-tRNA aminoacylation [GO:0006427]	unknown
Q8DPX2	unreviewed	Q8DPX2_STRR6	Uncharacterized protein	spr0966	Streptococcus pneumoniae ATCC BAA-255 / R6	171101	NP_358560.1; NC_003098.1.;	spr:spr0966	436	spr0966	NA	GO:0016405; GO:0019748; GO:0051108; GO:0051109	secondary metabolic process [GO:0019748]	unknown
Q8DPX3	unreviewed	Q8DPX3_STRR6	PIG-L family deacetylase	spr0962	Streptococcus pneumoniae ATCC BAA-255 / R6	171101	NP_358556.1; NC_003098.1.;	spr:spr0962	216	spr0962	NA	GO:0000225; GO:0006506; GO:0016811	GPI anchor biosynthetic process [GO:0006506]	unknown
Q8DPX4	unreviewed	Q8DPX4_STRR6	UDP-N-acetyl-D-mannosaminuronic acid dehydrogenase	rffD spr0961	Streptococcus pneumoniae ATCC BAA-255 / R6	171101	NP_358555.1; NC_003098.1.;WP_000794307.1; NC_003098.1.;	spr:spr0961	431	spr0961	NA	GO:0000271; GO:0016616; GO:0016628; GO:0051287	polysaccharide biosynthetic process [GO:0000271]	unknown
Q8DPX5	unreviewed	Q8DPX5_STRR6	Similar to positive transcriptional regulator MutR	mutR spr0960	Streptococcus pneumoniae ATCC BAA-255 / R6	171101	NP_358554.1; NC_003098.1.;WP_000837499.1; NC_003098.1.;	spr:spr0960	284	spr0960	NA	GO:0003677	NA	unknown
Q8DPX6	unreviewed	Q8DPX6_STRR6	Tn5252, relaxase, truncation	spr0958	Streptococcus pneumoniae ATCC BAA-255 / R6	171101	NA	spr:spr0958	185	spr0958	NA	NA	NA	unknown
Q8DPX7	unreviewed	Q8DPX7_STRR6	Tn5252, relaxase, truncation	spr0957	Streptococcus pneumoniae ATCC BAA-255 / R6	171101	NA	spr:spr0957	205	spr0957	NA	NA	NA	unknown
Q8DPX9	unreviewed	Q8DPX9_STRR6	Neopullulanase (EC 3.2.1.135)	nplT spr0948	Streptococcus pneumoniae ATCC BAA-255 / R6	171101	NP_358542.1; NC_003098.1.;	spr:spr0948	587	spr0948	NA	GO:0005975; GO:0031216	carbohydrate metabolic process [GO:0005975]	unknown
Q8DPY1	unreviewed	Q8DPY1_STRR6	Hydrolase	spr0946	Streptococcus pneumoniae ATCC BAA-255 / R6	171101	NP_358540.1; NC_003098.1.;WP_000900020.1; NC_003098.1.;	spr:spr0946	284	spr0946	NA	GO:0016787	NA	unknown
Q8DPY2	unreviewed	Q8DPY2_STRR6	Low similarity to site-specific recombinase	ccrB spr0942	Streptococcus pneumoniae ATCC BAA-255 / R6	171101	NP_358536.1; NC_003098.1.;WP_000031832.1; NC_003098.1.;	spr:spr0942	559	spr0942	NA	GO:0000150; GO:0003677; GO:0006310	DNA recombination [GO:0006310]	unknown
Q8DPY3	unreviewed	Q8DPY3_STRR6	ABC transporter ATP-binding protein-iron transport	ABC-NBD spr0938	Streptococcus pneumoniae ATCC BAA-255 / R6	171101	NP_358532.1; NC_003098.1.;WP_000677519.1; NC_003098.1.;	spr:spr0938	264	spr0938	NA	GO:0005524; GO:0005886; GO:0016887	NA	unknown
Q8DPY4	unreviewed	Q8DPY4_STRR6	ABC transporter membrane-spanning permease-iron transport	ABC-MSP spr0936	Streptococcus pneumoniae ATCC BAA-255 / R6	171101	NP_358530.1; NC_003098.1.;WP_001180357.1; NC_003098.1.;	spr:spr0936	335	spr0936	NA	GO:0005886; GO:0022857; GO:0033214	siderophore-dependent iron import into cell [GO:0033214]	unknown
Q8DPY5	unreviewed	Q8DPY5_STRR6	ABC transporter membrane-spanning permease-iron transport	ABC-MSP spr0935	Streptococcus pneumoniae ATCC BAA-255 / R6	171101	NP_358529.1; NC_003098.1.;	spr:spr0935	339	spr0935	NA	GO:0005886; GO:0022857; GO:0033214	siderophore-dependent iron import into cell [GO:0033214]	unknown
Q8DPY6	unreviewed	Q8DPY6_STRR6	ABC transporter substrate-binding protein-iron transport	ABC-SBP spr0934	Streptococcus pneumoniae ATCC BAA-255 / R6	171101	NP_358528.1; NC_003098.1.;WP_000790743.1; NC_003098.1.;	spr:spr0934	341	spr0934	NA	GO:0030288	NA	unknown
Q8DPY8	unreviewed	Q8DPY8_STRR6	Extracellular protein	spr0931	Streptococcus pneumoniae ATCC BAA-255 / R6	171101	NP_358525.1; NC_003098.1.;WP_001227739.1; NC_003098.1.;	spr:spr0931	324	spr0931	NA	NA	NA	unknown
Q8DPY9	reviewed	PVAA_STRR6	Pneumococcal vaccine antigen A	pvaA spr0930	Streptococcus pneumoniae ATCC BAA-255 / R6	171101	NP_358524.1; NC_003098.1.;WP_000476388.1; NC_003098.1.;	spr:spr0930	204	spr0930	NA	GO:0009986	NA	unknown
Q8DPZ1	unreviewed	Q8DPZ1_STRR6	N-acetyltransferase domain-containing protein	spr0927	Streptococcus pneumoniae ATCC BAA-255 / R6	171101	NP_358521.1; NC_003098.1.;	spr:spr0927	156	spr0927	NA	GO:0016747	NA	unknown
Q8DPZ5	unreviewed	Q8DPZ5_STRR6	Spermine/spermidine acetyltransferase (EC 2.3.1.57)	bltD spr0923	Streptococcus pneumoniae ATCC BAA-255 / R6	171101	NP_358517.1; NC_003098.1.;WP_000151333.1; NC_003098.1.;	spr:spr0923	159	spr0923	NA	GO:0004145	NA	unknown
Q8DQ01	unreviewed	Q8DQ01_STRR6	Citrulline cluster-linked protein	ccl spr0917	Streptococcus pneumoniae ATCC BAA-255 / R6	171101	NP_358511.1; NC_003098.1.;	spr:spr0917	193	spr0917	NA	GO:0016020	NA	unknown
Q8DQ02	unreviewed	Q8DQ02_STRR6	MesH protein	mesH spr0916	Streptococcus pneumoniae ATCC BAA-255 / R6	171101	NP_358510.1; NC_003098.1.;WP_000742997.1; NC_003098.1.;	spr:spr0916	143	spr0916	NA	GO:0000271; GO:0005886	polysaccharide biosynthetic process [GO:0000271]	unknown
Q8DQ06	unreviewed	Q8DQ06_STRR6	Pneumococcal histidine triad protein E, truncation	spr0910	Streptococcus pneumoniae ATCC BAA-255 / R6	171101	NA	spr:spr0910	182	spr0910	NA	NA	NA	unknown
Q8DQ07	unreviewed	Q8DQ07_STRR6	Pneumococcal histidine triad protein E	phtE spr0908	Streptococcus pneumoniae ATCC BAA-255 / R6	171101	NP_358502.1; NC_003098.1.;WP_000672596.1; NC_003098.1.;	spr:spr0908	1039	spr0908	NA	NA	NA	unknown
Q8DQ08	unreviewed	Q8DQ08_STRR6	Pneumococcal histidine triad protein D	phtD spr0907	Streptococcus pneumoniae ATCC BAA-255 / R6	171101	NP_358501.1; NC_003098.1.;WP_000700331.1; NC_003098.1.;	spr:spr0907	853	spr0907	NA	GO:0046872	NA	unknown
Q8DQ09	unreviewed	Q8DQ09_STRR6	Lipoprotein	lmb spr0906	Streptococcus pneumoniae ATCC BAA-255 / R6	171101	NP_358500.1; NC_003098.1.;	spr:spr0906	311	spr0906	NA	GO:0006829; GO:0007155; GO:0046872	cell adhesion [GO:0007155]; zinc ion transport [GO:0006829]	unknown
Q8DQ10	unreviewed	Q8DQ10_STRR6	Thioredoxin domain-containing protein	spr0904	Streptococcus pneumoniae ATCC BAA-255 / R6	171101	NP_358498.1; NC_003098.1.;	spr:spr0904	191	spr0904	NA	GO:0016491	NA	unknown
Q8DQ11	unreviewed	Q8DQ11_STRR6	Cytochrome c-type biogenesis protein	ccdA spr0903	Streptococcus pneumoniae ATCC BAA-255 / R6	171101	NP_358497.1; NC_003098.1.;WP_000447993.1; NC_003098.1.;	spr:spr0903	235	spr0903	NA	GO:0016020; GO:0017004	cytochrome complex assembly [GO:0017004]	unknown
Q8DQ12	unreviewed	Q8DQ12_STRR6	Degenerate transposase	spr0899	Streptococcus pneumoniae ATCC BAA-255 / R6	171101	NA	spr:spr0899	46	spr0899	NA	NA	NA	unknown
