uniprot_ID	reviewed	uniprot_name	protein	gene_name_long	organism	organism_id	refseq	length	locus_tag	pathway	go_ids	go_bp	localization
A0A0F6B9R9	unreviewed	A0A0F6B9R9_SALT1	Uncharacterized protein	STM14_4914	Salmonella typhimurium 14028s / SGSC 2262	588858	NA	39	STM14_4914	NA	NA	NA	unknown
A0A0F6B9S1	unreviewed	A0A0F6B9S1_SALT1	Uncharacterized protein	STM14_4916	Salmonella typhimurium 14028s / SGSC 2262	588858	NA	46	STM14_4916	NA	NA	NA	unknown
A0A0F6B9S7	unreviewed	A0A0F6B9S7_SALT1	DNA-binding transcriptional regulator CytR	cytR STM14_4922	Salmonella typhimurium 14028s / SGSC 2262	588858	NA	396	STM14_4922	NA	GO:0000976; GO:0003700	NA	unknown
A0A0F6B9T0	unreviewed	A0A0F6B9T0_SALT1	Putative outer membrane lipoprotein	STM14_4925	Salmonella typhimurium 14028s / SGSC 2262	588858	WP_000792788.1; NZ_CP043402.1.;	220	STM14_4925	NA	NA	NA	unknown
A0A0F6B9T1	unreviewed	A0A0F6B9T1_SALT1	Putative arylsulfate sulfotransferase	STM14_4926	Salmonella typhimurium 14028s / SGSC 2262	588858	WP_000899636.1; NZ_CP043402.1.;	596	STM14_4926	NA	GO:0004062	NA	unknown
A0A0F6B9T6	unreviewed	A0A0F6B9T6_SALT1	Putative membrane protein	STM14_4931	Salmonella typhimurium 14028s / SGSC 2262	588858	WP_000406820.1; NZ_CP043402.1.;	332	STM14_4931	NA	GO:0005886	NA	inner membrane
A0A0F6B9T7	unreviewed	A0A0F6B9T7_SALT1	Putative cytoplasmic protein	STM14_4932	Salmonella typhimurium 14028s / SGSC 2262	588858	WP_001134807.1; NZ_CP043402.1.;	374	STM14_4932	NA	NA	NA	unknown
A0A0F6B9T9	unreviewed	A0A0F6B9T9_SALT1	Uncharacterized protein	STM14_4934	Salmonella typhimurium 14028s / SGSC 2262	588858	NA	39	STM14_4934	NA	NA	NA	unknown
A0A0F6B9U2	unreviewed	A0A0F6B9U2_SALT1	Putative periplasmic protein	yijF STM14_4937	Salmonella typhimurium 14028s / SGSC 2262	588858	WP_000666689.1; NZ_CP043402.1.;	207	STM14_4937	NA	NA	NA	unknown
A0A0F6B9U3	unreviewed	A0A0F6B9U3_SALT1	Uncharacterized protein	STM14_4938	Salmonella typhimurium 14028s / SGSC 2262	588858	NA	53	STM14_4938	NA	NA	NA	unknown
A0A0F6B9U7	unreviewed	A0A0F6B9U7_SALT1	Uncharacterized protein	STM14_4943	Salmonella typhimurium 14028s / SGSC 2262	588858	NA	51	STM14_4943	NA	NA	NA	unknown
A0A0F6B9U8	unreviewed	A0A0F6B9U8_SALT1	Putative fructose-like permease EIIC subunit 2	frwC STM14_4944	Salmonella typhimurium 14028s / SGSC 2262	588858	WP_000661597.1; NZ_CP043402.1.;	359	STM14_4944	NA	GO:0005351; GO:0005886; GO:0008982; GO:0009401; GO:0090563	phosphoenolpyruvate-dependent sugar phosphotransferase system [GO:0009401]	unknown
A0A0F6B9V0	unreviewed	A0A0F6B9V0_SALT1	Putative formate acetyltransferase 2	pflD STM14_4946	Salmonella typhimurium 14028s / SGSC 2262	588858	WP_000149714.1; NZ_CP043402.1.;	765	STM14_4946	NA	GO:0005829; GO:0016740; GO:0016829	NA	unknown
A0A0F6B9V1	unreviewed	A0A0F6B9V1_SALT1	Pyruvate formate lyase II activase	pflC STM14_4947	Salmonella typhimurium 14028s / SGSC 2262	588858	WP_000171724.1; NZ_CP043402.1.;	292	STM14_4947	NA	GO:0016491; GO:0016829; GO:0046872; GO:0051539	NA	unknown
A0A0F6B9V3	unreviewed	A0A0F6B9V3_SALT1	Putative regulatory protein	yijO STM14_4949	Salmonella typhimurium 14028s / SGSC 2262	588858	WP_000274596.1; NZ_CP043402.1.;	283	STM14_4949	NA	GO:0003700; GO:0043565	NA	unknown
A0A0F6B9V4	unreviewed	A0A0F6B9V4_SALT1	Uncharacterized protein	STM14_4950	Salmonella typhimurium 14028s / SGSC 2262	588858	NA	46	STM14_4950	NA	NA	NA	unknown
A0A0F6B9V5	unreviewed	A0A0F6B9V5_SALT1	Uncharacterized protein	STM14_4951	Salmonella typhimurium 14028s / SGSC 2262	588858	NA	38	STM14_4951	NA	NA	NA	unknown
A0A0F6B9V6	unreviewed	A0A0F6B9V6_SALT1	Sulfatase N-terminal domain-containing protein	yijP STM14_4952	Salmonella typhimurium 14028s / SGSC 2262	588858	WP_001192092.1; NZ_CP043402.1.;	577	STM14_4952	NA	GO:0005886; GO:0009244; GO:0016776	lipopolysaccharide core region biosynthetic process [GO:0009244]	unknown
A0A0F6B9V7	unreviewed	A0A0F6B9V7_SALT1	Uncharacterized protein	STM14_4953	Salmonella typhimurium 14028s / SGSC 2262	588858	NA	35	STM14_4953	NA	NA	NA	unknown
A0A0F6B9W3	unreviewed	A0A0F6B9W3_SALT1	Hydrogen peroxide-inducible genes activator	oxyR STM14_4959	Salmonella typhimurium 14028s / SGSC 2262	588858	WP_001025919.1; NZ_CP043402.1.;	305	STM14_4959	NA	GO:0003677; GO:0003700; GO:0032993	NA	unknown
A0A0F6B9W5	unreviewed	A0A0F6B9W5_SALT1	Cytoplasmic protein	STM14_4961	Salmonella typhimurium 14028s / SGSC 2262	588858	NA	62	STM14_4961	NA	NA	NA	unknown
A0A0F6B9W7	unreviewed	A0A0F6B9W7_SALT1	YijD family membrane protein	yijD STM14_4963	Salmonella typhimurium 14028s / SGSC 2262	588858	WP_000813834.1; NZ_CP043402.1.;	119	STM14_4963	NA	GO:0016020	NA	unknown
A0A0F6B9X1	unreviewed	A0A0F6B9X1_SALT1	Uncharacterized protein	STM14_0296 STM14_4797 STM14_4970	Salmonella typhimurium 14028s / SGSC 2262	588858	NA	38	STM14_0296 STM14_4797 STM14_4970	NA	NA	NA	unknown
A0A0F6B9X5	unreviewed	A0A0F6B9X5_SALT1	Putative cytoplasmic protein	STM14_4977	Salmonella typhimurium 14028s / SGSC 2262	588858	WP_001541267.1; NZ_CP043402.1.;	57	STM14_4977	NA	NA	NA	unknown
A0A0F6B9X7	unreviewed	A0A0F6B9X7_SALT1	Uncharacterized protein	STM14_4983	Salmonella typhimurium 14028s / SGSC 2262	588858	NA	42	STM14_4983	NA	NA	NA	unknown
A0A0F6B9Y6	unreviewed	A0A0F6B9Y6_SALT1	Putative inner membrane protein	STM14_4992	Salmonella typhimurium 14028s / SGSC 2262	588858	WP_001576436.1; NZ_CP043402.1.;	107	STM14_4992	NA	GO:0016020	NA	unknown
A0A0F6B9Y7	unreviewed	A0A0F6B9Y7_SALT1	Putative cytoplasmic protein	STM14_4993	Salmonella typhimurium 14028s / SGSC 2262	588858	WP_010989089.1; NZ_CP043402.1.;	114	STM14_4993	NA	NA	NA	unknown
A0A0F6B9Y8	unreviewed	A0A0F6B9Y8_SALT1	Uncharacterized protein	STM14_4994	Salmonella typhimurium 14028s / SGSC 2262	588858	NA	45	STM14_4994	NA	NA	NA	unknown
A0A0F6B9Y9	unreviewed	A0A0F6B9Y9_SALT1	Uncharacterized protein	STM14_4995	Salmonella typhimurium 14028s / SGSC 2262	588858	NA	67	STM14_4995	NA	GO:0016020	NA	unknown
A0A0F6B9Z0	unreviewed	A0A0F6B9Z0_SALT1	Putative cytoplasmic protein	STM14_4996	Salmonella typhimurium 14028s / SGSC 2262	588858	NA	336	STM14_4996	NA	NA	NA	unknown
A0A0F6B9Z1	unreviewed	A0A0F6B9Z1_SALT1	Uncharacterized protein	STM14_4997	Salmonella typhimurium 14028s / SGSC 2262	588858	NA	69	STM14_4997	NA	NA	NA	unknown
A0A0F6B9Z2	unreviewed	A0A0F6B9Z2_SALT1	Putative cytoplasmic protein	STM14_4999	Salmonella typhimurium 14028s / SGSC 2262	588858	WP_001526923.1; NZ_CP043402.1.;	62	STM14_4999	NA	NA	NA	unknown
A0A0F6B9Z3	unreviewed	A0A0F6B9Z3_SALT1	Thiamine biosynthesis protein ThiH	thiH STM14_5000	Salmonella typhimurium 14028s / SGSC 2262	588858	WP_000847565.1; NZ_CP043402.1.;	377	STM14_5000	NA	GO:0003824; GO:0005506; GO:0009228; GO:0051539	thiamine biosynthetic process [GO:0009228]	unknown
A0A0F6B9Z5	unreviewed	A0A0F6B9Z5_SALT1	Sulfur carrier protein ThiS	STM14_5002	Salmonella typhimurium 14028s / SGSC 2262	588858	WP_001166831.1; NZ_CP043402.1.;	66	STM14_5002	NA	NA	NA	unknown
A0A0F6B9Z6	unreviewed	A0A0F6B9Z6_SALT1	Thiamine biosynthesis protein ThiF	thiF STM14_5003	Salmonella typhimurium 14028s / SGSC 2262	588858	WP_000997753.1; NZ_CP043402.1.;	252	STM14_5003	NA	GO:0004792; GO:0005829; GO:0008146; GO:0008641; GO:0016779	NA	unknown
A0A0F6BA03	unreviewed	A0A0F6BA03_SALT1	Putative cytoplasmic protein	yjaG STM14_5010	Salmonella typhimurium 14028s / SGSC 2262	588858	WP_000940092.1; NZ_CP043402.1.;	196	STM14_5010	NA	NA	NA	unknown
A0A0F6BA05	unreviewed	A0A0F6BA05_SALT1	Putative inner membrane protein	yjaH STM14_5012	Salmonella typhimurium 14028s / SGSC 2262	588858	WP_001083925.1; NZ_CP043402.1.;	230	STM14_5012	NA	NA	NA	unknown
A0A0F6BA11	unreviewed	A0A0F6BA11_SALT1	Uncharacterized protein	STM14_5018	Salmonella typhimurium 14028s / SGSC 2262	588858	NA	40	STM14_5018	NA	NA	NA	unknown
A0A0F6BA12	unreviewed	A0A0F6BA12_SALT1	Uncharacterized protein	STM14_5019	Salmonella typhimurium 14028s / SGSC 2262	588858	NA	40	STM14_5019	NA	NA	NA	unknown
A0A0F6BA13	unreviewed	A0A0F6BA13_SALT1	Cytoplasmic protein	STM14_5020	Salmonella typhimurium 14028s / SGSC 2262	588858	NA	46	STM14_5020	NA	NA	NA	unknown
A0A0F6BA14	unreviewed	A0A0F6BA14_SALT1	Uncharacterized protein	STM14_5025	Salmonella typhimurium 14028s / SGSC 2262	588858	NA	43	STM14_5025	NA	NA	NA	unknown
A0A0F6BA15	unreviewed	A0A0F6BA15_SALT1	Uncharacterized protein	STM14_5026	Salmonella typhimurium 14028s / SGSC 2262	588858	NA	76	STM14_5026	NA	NA	NA	unknown
A0A0F6BA16	unreviewed	A0A0F6BA16_SALT1	N-acetyltransferase domain-containing protein	yjaB STM14_5027	Salmonella typhimurium 14028s / SGSC 2262	588858	WP_000973242.1; NZ_CP043402.1.;	145	STM14_5027	NA	GO:0016747	NA	unknown
A0A0F6BA20	unreviewed	A0A0F6BA20_SALT1	Uncharacterized protein	STM14_5031	Salmonella typhimurium 14028s / SGSC 2262	588858	NA	40	STM14_5031	NA	NA	NA	unknown
A0A0F6BA22	unreviewed	A0A0F6BA22_SALT1	Putative cytoplasmic protein	STM14_5033	Salmonella typhimurium 14028s / SGSC 2262	588858	WP_010989091.1; NZ_CP043402.1.;	135	STM14_5033	NA	NA	NA	unknown
A0A0F6BA23	unreviewed	A0A0F6BA23_SALT1	Transcriptional repressor IclR	iclR STM14_5034	Salmonella typhimurium 14028s / SGSC 2262	588858	WP_000226434.1; NZ_CP043402.1.;	274	STM14_5034	NA	GO:0003677; GO:0003700; GO:0045892	negative regulation of DNA-templated transcription [GO:0045892]	unknown
A0A0F6BA25	unreviewed	A0A0F6BA25_SALT1	Putative transport protein	yjbB STM14_5036	Salmonella typhimurium 14028s / SGSC 2262	588858	WP_000956811.1; NZ_CP043402.1.;	543	STM14_5036	NA	GO:0005436; GO:0005886; GO:0044341	sodium-dependent phosphate transport [GO:0044341]	inner membrane
A0A0F6BA27	unreviewed	A0A0F6BA27_SALT1	Putative cytoplasmic protein	STM14_5038	Salmonella typhimurium 14028s / SGSC 2262	588858	WP_001541281.1; NZ_CP043402.1.;	33	STM14_5038	NA	NA	NA	unknown
A0A0F6BA28	unreviewed	A0A0F6BA28_SALT1	Putative cytoplasmic protein	STM14_5039	Salmonella typhimurium 14028s / SGSC 2262	588858	WP_001096724.1; NZ_CP043402.1.;	179	STM14_5039	NA	NA	NA	unknown
A0A0F6BA30	unreviewed	A0A0F6BA30_SALT1	DUF3811 domain-containing protein	yjbD STM14_5041	Salmonella typhimurium 14028s / SGSC 2262	588858	WP_001207628.1; NZ_CP043402.1.;	90	STM14_5041	NA	NA	NA	unknown
A0A0F6BA31	unreviewed	A0A0F6BA31_SALT1	Putative Na+-dependent transporter	STM14_5042	Salmonella typhimurium 14028s / SGSC 2262	588858	NA	57	STM14_5042	NA	NA	NA	unknown
A0A0F6BA32	unreviewed	A0A0F6BA32_SALT1	Uncharacterized protein	STM14_5044	Salmonella typhimurium 14028s / SGSC 2262	588858	NA	51	STM14_5044	NA	NA	NA	unknown
A0A0F6BA33	unreviewed	A0A0F6BA33_SALT1	Putative cytoplasmic protein	STM14_5045	Salmonella typhimurium 14028s / SGSC 2262	588858	WP_000587738.1; NZ_CP043402.1.;	242	STM14_5045	NA	NA	NA	unknown
A0A0F6BA34	unreviewed	A0A0F6BA34_SALT1	Putative inner membrane protein	STM14_5046	Salmonella typhimurium 14028s / SGSC 2262	588858	WP_010989092.1; NZ_CP043402.1.;	96	STM14_5046	NA	GO:0016020	NA	unknown
A0A0F6BA35	unreviewed	A0A0F6BA35_SALT1	Putative cytoplasmic protein	STM14_5047	Salmonella typhimurium 14028s / SGSC 2262	588858	WP_000084331.1; NZ_CP043402.1.;	151	STM14_5047	NA	NA	NA	unknown
A0A0F6BA36	unreviewed	A0A0F6BA36_SALT1	Putative cytoplasmic protein	STM14_5048	Salmonella typhimurium 14028s / SGSC 2262	588858	WP_001526208.1; NZ_CP043402.1.;	201	STM14_5048	NA	NA	NA	unknown
A0A0F6BA37	unreviewed	A0A0F6BA37_SALT1	Putative phage tail fiber protein H	STM14_5049	Salmonella typhimurium 14028s / SGSC 2262	588858	WP_000368196.1; NZ_CP043402.1.;	581	STM14_5049	NA	GO:0019062; GO:0046718	symbiont entry into host cell [GO:0046718]; virion attachment to host cell [GO:0019062]	unknown
A0A0F6BA38	unreviewed	A0A0F6BA38_SALT1	Putative phage tail protein	STM14_5050	Salmonella typhimurium 14028s / SGSC 2262	588858	WP_000359500.1; NZ_CP043402.1.;	210	STM14_5050	NA	NA	NA	unknown
A0A0F6BA39	unreviewed	A0A0F6BA39_SALT1	Putative phage baseplate protein	STM14_5051	Salmonella typhimurium 14028s / SGSC 2262	588858	WP_000951736.1; NZ_CP043402.1.;	371	STM14_5051	NA	NA	NA	unknown
A0A0F6BA40	unreviewed	A0A0F6BA40_SALT1	Putative phage baseplate protein	STM14_5052	Salmonella typhimurium 14028s / SGSC 2262	588858	WP_001093501.1; NZ_CP043402.1.;	119	STM14_5052	NA	NA	NA	unknown
A0A0F6BA41	unreviewed	A0A0F6BA41_SALT1	Uncharacterized protein	STM14_5053	Salmonella typhimurium 14028s / SGSC 2262	588858	NA	40	STM14_5053	NA	NA	NA	unknown
A0A0F6BA42	unreviewed	A0A0F6BA42_SALT1	Putative inner membrane protein	STM14_5054	Salmonella typhimurium 14028s / SGSC 2262	588858	WP_001095011.1; NZ_CP043402.1.;	515	STM14_5054	NA	GO:0016020	NA	unknown
A0A0F6BA43	unreviewed	A0A0F6BA43_SALT1	Putative phage glycosyltransferase	STM14_5055	Salmonella typhimurium 14028s / SGSC 2262	588858	WP_000703632.1; NZ_CP043402.1.;	309	STM14_5055	NA	GO:0005886; GO:0016757	NA	unknown
A0A0F6BA45	unreviewed	A0A0F6BA45_SALT1	Uncharacterized protein	STM14_5057	Salmonella typhimurium 14028s / SGSC 2262	588858	NA	41	STM14_5057	NA	NA	NA	unknown
A0A0F6BA46	unreviewed	A0A0F6BA46_SALT1	Putative phage baseplate component	STM14_5058	Salmonella typhimurium 14028s / SGSC 2262	588858	WP_000679398.1; NZ_CP043402.1.;	240	STM14_5058	NA	NA	NA	unknown
A0A0F6BA47	unreviewed	A0A0F6BA47_SALT1	Putative cytoplasmic protein	STM14_5059	Salmonella typhimurium 14028s / SGSC 2262	588858	WP_000818154.1; NZ_CP043402.1.;	347	STM14_5059	NA	NA	NA	unknown
A0A0F6BA48	unreviewed	A0A0F6BA48_SALT1	Putative inner membrane protein	STM14_5060	Salmonella typhimurium 14028s / SGSC 2262	588858	WP_001269716.1; NZ_CP043402.1.;	69	STM14_5060	NA	NA	NA	unknown
A0A0F6BA49	unreviewed	A0A0F6BA49_SALT1	Putative methyl-accepting chemotaxis protein	STM14_5061	Salmonella typhimurium 14028s / SGSC 2262	588858	WP_000271423.1; NZ_CP043402.1.;	317	STM14_5061	NA	NA	NA	unknown
A0A0F6BA50	unreviewed	A0A0F6BA50_SALT1	Putative phage tail protein	STM14_5062	Salmonella typhimurium 14028s / SGSC 2262	588858	WP_001262500.1; NZ_CP043402.1.;	784	STM14_5062	NA	NA	NA	unknown
A0A0F6BA51	unreviewed	A0A0F6BA51_SALT1	GpE family phage tail protein	STM14_5063	Salmonella typhimurium 14028s / SGSC 2262	588858	WP_001185654.1; NZ_CP043402.1.;	42	STM14_5063	NA	NA	NA	unknown
A0A0F6BA52	unreviewed	A0A0F6BA52_SALT1	Putative phage tail core protein	STM14_5065	Salmonella typhimurium 14028s / SGSC 2262	588858	WP_000907494.1; NZ_CP043402.1.;	174	STM14_5065	NA	NA	NA	unknown
A0A0F6BA53	unreviewed	A0A0F6BA53_SALT1	Putative phage tail sheath protein	STM14_5066	Salmonella typhimurium 14028s / SGSC 2262	588858	WP_000729852.1; NZ_CP043402.1.;	475	STM14_5066	NA	NA	NA	unknown
A0A0F6BA54	unreviewed	A0A0F6BA54_SALT1	Putative cytoplasmic protein	STM14_5067	Salmonella typhimurium 14028s / SGSC 2262	588858	WP_000875314.1; NZ_CP043402.1.;	65	STM14_5067	NA	NA	NA	unknown
A0A0F6BA55	unreviewed	A0A0F6BA55_SALT1	Putative cytoplasmic protein	STM14_5068	Salmonella typhimurium 14028s / SGSC 2262	588858	WP_000449433.1; NZ_CP043402.1.;	151	STM14_5068	NA	NA	NA	unknown
A0A0F6BA56	unreviewed	A0A0F6BA56_SALT1	Putative inner membrane protein	STM14_5069	Salmonella typhimurium 14028s / SGSC 2262	588858	WP_000777266.1; NZ_CP043402.1.;	104	STM14_5069	NA	GO:0016020	NA	unknown
A0A0F6BA57	unreviewed	A0A0F6BA57_SALT1	Putative soluble lytic murein transglycosylase	STM14_5070	Salmonella typhimurium 14028s / SGSC 2262	588858	WP_001270440.1; NZ_CP043402.1.;	201	STM14_5070	NA	NA	NA	unknown
A0A0F6BA58	unreviewed	A0A0F6BA58_SALT1	Putative inner membrane protein	STM14_5071	Salmonella typhimurium 14028s / SGSC 2262	588858	WP_001226442.1; NZ_CP043402.1.;	95	STM14_5071	NA	GO:0016020	NA	unknown
A0A0F6BA59	unreviewed	A0A0F6BA59_SALT1	Uncharacterized protein	STM14_5072	Salmonella typhimurium 14028s / SGSC 2262	588858	NA	46	STM14_5072	NA	GO:0016020	NA	unknown
A0A0F6BA60	unreviewed	A0A0F6BA60_SALT1	Putative cytoplasmic protein	STM14_5073	Salmonella typhimurium 14028s / SGSC 2262	588858	WP_000615248.1; NZ_CP043402.1.;	115	STM14_5073	NA	NA	NA	unknown
A0A0F6BA63	unreviewed	A0A0F6BA63_SALT1	Putative outer membrane protein	yjbE STM14_5076	Salmonella typhimurium 14028s / SGSC 2262	588858	WP_001541297.1; NZ_CP043402.1.;	80	STM14_5076	NA	NA	NA	unknown
A0A0F6BA64	unreviewed	A0A0F6BA64_SALT1	Putative outer membrane lipoprotein	yjbF STM14_5077	Salmonella typhimurium 14028s / SGSC 2262	588858	NA	222	STM14_5077	NA	NA	NA	unknown
A0A0F6BA65	unreviewed	A0A0F6BA65_SALT1	Putative periplasmic protein	yjbG STM14_5078	Salmonella typhimurium 14028s / SGSC 2262	588858	WP_000977979.1; NZ_CP043402.1.;	245	STM14_5078	NA	NA	NA	unknown
A0A0F6BA66	unreviewed	A0A0F6BA66_SALT1	Putative outer membrane lipoprotein	yjbH STM14_5079	Salmonella typhimurium 14028s / SGSC 2262	588858	WP_000750804.1; NZ_CP043402.1.;	698	STM14_5079	NA	NA	NA	unknown
A0A0F6BA70	unreviewed	A0A0F6BA70_SALT1	Uncharacterized protein	STM14_5083	Salmonella typhimurium 14028s / SGSC 2262	588858	NA	58	STM14_5083	NA	NA	NA	unknown
A0A0F6BA71	unreviewed	A0A0F6BA71_SALT1	Uncharacterized protein	STM14_5084	Salmonella typhimurium 14028s / SGSC 2262	588858	NA	46	STM14_5084	NA	NA	NA	unknown
A0A0F6BA73	unreviewed	A0A0F6BA73_SALT1	Maltose/maltodextrin transporter ATP-binding protein	malK STM14_5086	Salmonella typhimurium 14028s / SGSC 2262	588858	WP_000179176.1; NZ_CP043402.1.;	369	STM14_5086	NA	GO:0005524; GO:0015423; GO:0016887; GO:0055052; GO:1990060	NA	unknown
A0A0F6BA75	unreviewed	A0A0F6BA75_SALT1	Uncharacterized protein	STM14_5088	Salmonella typhimurium 14028s / SGSC 2262	588858	NA	54	STM14_5088	NA	NA	NA	unknown
A0A0F6BA76	unreviewed	A0A0F6BA76_SALT1	Maltose regulon periplasmic protein	malM STM14_5089	Salmonella typhimurium 14028s / SGSC 2262	588858	WP_000782504.1; NZ_CP043402.1.;	305	STM14_5089	NA	GO:0008643; GO:0042597	carbohydrate transport [GO:0008643]	unknown
A0A0F6BA82	unreviewed	A0A0F6BA82_SALT1	DNA-damage-inducible SOS response protein	dinF STM14_5095	Salmonella typhimurium 14028s / SGSC 2262	588858	WP_001128116.1; NZ_CP043402.1.;	441	STM14_5095	NA	GO:0005886; GO:0015297; GO:0042910	NA	unknown
A0A0F6BA83	unreviewed	A0A0F6BA83_SALT1	Putative cytoplasmic protein	STM14_5096	Salmonella typhimurium 14028s / SGSC 2262	588858	WP_010989093.1; NZ_CP043402.1.;	37	STM14_5096	NA	NA	NA	unknown
A0A0F6BA84	unreviewed	A0A0F6BA84_SALT1	UPF0337 protein YjbJ	yjbJ STM14_5097	Salmonella typhimurium 14028s / SGSC 2262	588858	NA	70	STM14_5097	NA	NA	NA	unknown
A0A0F6BA86	unreviewed	A0A0F6BA86_SALT1	Conjugative transfer protein	STM14_5099	Salmonella typhimurium 14028s / SGSC 2262	588858	WP_001039339.1; NZ_CP043402.1.;	436	STM14_5099	NA	NA	NA	unknown
A0A0F6BA88	unreviewed	A0A0F6BA88_SALT1	Uncharacterized protein	STM14_5101	Salmonella typhimurium 14028s / SGSC 2262	588858	NA	55	STM14_5101	NA	GO:0016020	NA	unknown
A0A0F6BA89	unreviewed	A0A0F6BA89_SALT1	Phage shock protein G	pspG STM14_5102	Salmonella typhimurium 14028s / SGSC 2262	588858	WP_000891414.1; NZ_CP043402.1.;	80	STM14_5102	NA	GO:0016020	NA	unknown
A0A0F6BA90	unreviewed	A0A0F6BA90_SALT1	Quinone oxidoreductase, NADPH-dependent	qor STM14_5103	Salmonella typhimurium 14028s / SGSC 2262	588858	WP_000235551.1; NZ_CP043402.1.;	327	STM14_5103	NA	GO:0003960; GO:0005829; GO:0008270; GO:0070402	NA	unknown
A0A0F6BA95	unreviewed	A0A0F6BA95_SALT1	Putative cytoplasmic protein	yjbQ STM14_5108	Salmonella typhimurium 14028s / SGSC 2262	588858	WP_000270393.1; NZ_CP043402.1.;	138	STM14_5108	NA	NA	NA	unknown
A0A0F6BA96	unreviewed	A0A0F6BA96_SALT1	Putative cytoplasmic protein	yjbR STM14_5109	Salmonella typhimurium 14028s / SGSC 2262	588858	WP_000155666.1; NZ_CP043402.1.;	118	STM14_5109	NA	NA	NA	unknown
A0A0F6BA97	unreviewed	A0A0F6BA97_SALT1	Putative inner membrane protein	STM14_5110	Salmonella typhimurium 14028s / SGSC 2262	588858	WP_000146593.1; NZ_CP043402.1.;	112	STM14_5110	NA	NA	NA	unknown
A0A0F6BA98	unreviewed	A0A0F6BA98_SALT1	Putative outer membrane lipoprotein	STM14_5111	Salmonella typhimurium 14028s / SGSC 2262	588858	WP_000432207.1; NZ_CP043402.1.;	151	STM14_5111	NA	NA	NA	unknown
A0A0F6BAA0	unreviewed	A0A0F6BAA0_SALT1	Putative cytoplasmic protein	STM14_5113	Salmonella typhimurium 14028s / SGSC 2262	588858	NA	38	STM14_5113	NA	NA	NA	unknown
A0A0F6BAA2	unreviewed	A0A0F6BAA2_SALT1	Cytoplasmic protein	STM14_5115	Salmonella typhimurium 14028s / SGSC 2262	588858	NA	63	STM14_5115	NA	NA	NA	unknown
A0A0F6BAA3	unreviewed	A0A0F6BAA3_SALT1	Uncharacterized protein	STM14_5116	Salmonella typhimurium 14028s / SGSC 2262	588858	NA	51	STM14_5116	NA	NA	NA	unknown
A0A0F6BAA4	unreviewed	A0A0F6BAA4_SALT1	Inner membrane or exported protein	STM14_5117	Salmonella typhimurium 14028s / SGSC 2262	588858	WP_000389233.1; NZ_CP043402.1.;	210	STM14_5117	NA	GO:0016020	NA	unknown
A0A0F6BAA5	unreviewed	A0A0F6BAA5_SALT1	Putative methyl-accepting chemotaxis protein	STM14_5118	Salmonella typhimurium 14028s / SGSC 2262	588858	WP_000875195.1; NZ_CP043402.1.;	462	STM14_5118	NA	GO:0016020	NA	unknown
A0A0F6BAA6	unreviewed	A0A0F6BAA6_SALT1	Putative ABC exporter outer membrane component	STM14_5119	Salmonella typhimurium 14028s / SGSC 2262	588858	WP_001541306.1; NZ_CP043402.1.;	439	STM14_5119	NA	GO:0015288; GO:0015562; GO:1990281	NA	unknown
A0A0F6BAA8	unreviewed	A0A0F6BAA8_SALT1	Putative inner membrane protein	STM14_5121	Salmonella typhimurium 14028s / SGSC 2262	588858	WP_000527216.1; NZ_CP043402.1.;	5559	STM14_5121	NA	GO:0005509; GO:0007156; GO:0016020	homophilic cell adhesion via plasma membrane adhesion molecules [GO:0007156]	unknown
A0A0F6BAA9	unreviewed	A0A0F6BAA9_SALT1	Putative ABC-type bacteriocin/lantibiotic exporter	STM14_5122	Salmonella typhimurium 14028s / SGSC 2262	588858	WP_000358566.1; NZ_CP043402.1.;	688	STM14_5122	NA	GO:0005524; GO:0016020; GO:0016887; GO:0034040; GO:0140359	NA	unknown
A0A0F6BAB0	unreviewed	A0A0F6BAB0_SALT1	Putative inner membrane protein	yjcB STM14_5123	Salmonella typhimurium 14028s / SGSC 2262	588858	WP_000719058.1; NZ_CP043402.1.;	93	STM14_5123	NA	GO:0016020	NA	unknown
A0A0F6BAB1	unreviewed	A0A0F6BAB1_SALT1	Cytoplasmic protein	STM14_5124	Salmonella typhimurium 14028s / SGSC 2262	588858	NA	45	STM14_5124	NA	GO:0016020	NA	unknown
A0A0F6BAB2	unreviewed	A0A0F6BAB2_SALT1	Ferredoxin	STM14_5125	Salmonella typhimurium 14028s / SGSC 2262	588858	NA	34	STM14_5125	NA	NA	NA	unknown
A0A0F6BAB4	unreviewed	A0A0F6BAB4_SALT1	DNA-binding transcriptional regulator SoxS	soxS STM14_5127	Salmonella typhimurium 14028s / SGSC 2262	588858	WP_000019483.1; NZ_CP043402.1.;	107	STM14_5127	NA	GO:0003700; GO:0043565	NA	unknown
A0A0F6BAB5	unreviewed	A0A0F6BAB5_SALT1	Redox-sensitive transcriptional activator SoxR	soxR STM14_5128	Salmonella typhimurium 14028s / SGSC 2262	588858	WP_000412686.1; NZ_CP043402.1.;	152	STM14_5128	NA	GO:0003677; GO:0003700; GO:0006979; GO:0051537	response to oxidative stress [GO:0006979]	unknown
A0A0F6BAB6	unreviewed	A0A0F6BAB6_SALT1	Uncharacterized protein	STM14_5129	Salmonella typhimurium 14028s / SGSC 2262	588858	NA	42	STM14_5129	NA	NA	NA	unknown
