uniprot_ID	reviewed	uniprot_name	protein	gene_name_long	organism	organism_id	refseq	length	locus_tag	pathway	go_ids	go_bp	localization
Q99ZY6	unreviewed	Q99ZY6_STRP1	ABC transporter substrate-binding protein	SPy_1016	Streptococcus pyogenes serotype M1	301447	NP_269191.1; NC_002737.2.;	332	SPy_1016	NA	NA	NA	unknown
Q99ZY8	unreviewed	Q99ZY8_STRP1	TPR-repeat-containing protein	SPy_1012	Streptococcus pyogenes serotype M1	301447	NP_269189.1; NC_002737.2.;	415	SPy_1012	NA	NA	NA	unknown
Q99ZY9	unreviewed	Q99ZY9_STRP1	Permease	SPy_1011	Streptococcus pyogenes serotype M1	301447	NP_269188.1; NC_002737.2.;	393	SPy_1011	NA	GO:0005886; GO:0055085	transmembrane transport [GO:0055085]	inner membrane
Q99ZZ0	unreviewed	Q99ZZ0_STRP1	7,8-dihydro-8-oxoguanine-triphosphatase	mutX SPy_1010	Streptococcus pyogenes serotype M1	301447	NP_269187.1; NC_002737.2.;	158	SPy_1010	NA	GO:0006281; GO:0008413	DNA repair [GO:0006281]	unknown
Q99ZZ1	unreviewed	Q99ZZ1_STRP1	Streptococcal exotoxin I	speI SPy_1007	Streptococcus pyogenes serotype M1	301447	NP_269185.2; NC_002737.2.;	225	SPy_1007	NA	GO:0005576; GO:0090729	NA	unknown
Q99ZZ2	unreviewed	Q99ZZ2_STRP1	Lysin-phage associated (EC 3.5.1.28)	lys SPy_1006	Streptococcus pyogenes serotype M1	301447	NP_269184.1; NC_002737.2.;	444	SPy_1006	NA	GO:0003796; GO:0008745; GO:0009253; GO:0016998	cell wall macromolecule catabolic process [GO:0016998]; peptidoglycan catabolic process [GO:0009253]	unknown
Q99ZZ3	unreviewed	Q99ZZ3_STRP1	Phage protein	SPy_1002	Streptococcus pyogenes serotype M1	301447	NP_269183.1; NC_002737.2.;	98	SPy_1002	NA	GO:0016020	NA	unknown
Q99ZZ4	unreviewed	Q99ZZ4_STRP1	Phage protein	SPy_1001	Streptococcus pyogenes serotype M1	301447	NP_269182.1; NC_002737.2.;	203	SPy_1001	NA	NA	NA	unknown
Q99ZZ5	unreviewed	Q99ZZ5_STRP1	Phage protein	SPy_0999	Streptococcus pyogenes serotype M1	301447	NP_269181.1; NC_002737.2.;	53	SPy_0999	NA	NA	NA	unknown
Q99ZZ6	unreviewed	Q99ZZ6_STRP1	Gp58-like domain-containing protein	SPy_0998	Streptococcus pyogenes serotype M1	301447	NP_269180.1; NC_002737.2.;	636	SPy_0998	NA	NA	NA	unknown
Q99ZZ7	unreviewed	Q99ZZ7_STRP1	Hyaluronidase-phage associated (EC 3.2.1.35)	hylP2 SPy_0997	Streptococcus pyogenes serotype M1	301447	NP_269179.1; NC_002737.2.;	372	SPy_0997	NA	GO:0004415; GO:0045227	capsule polysaccharide biosynthetic process [GO:0045227]	unknown
Q99ZZ8	unreviewed	Q99ZZ8_STRP1	Prophage tail endopeptidase domain-containing protein	SPy_0996	Streptococcus pyogenes serotype M1	301447	NP_269178.1; NC_002737.2.;	682	SPy_0996	NA	NA	NA	unknown
Q99ZZ9	unreviewed	Q99ZZ9_STRP1	Siphovirus-type tail component RIFT-related domain-containing protein	SPy_0995	Streptococcus pyogenes serotype M1	301447	NP_269177.1; NC_002737.2.;	259	SPy_0995	NA	NA	NA	unknown
Q9A000	unreviewed	Q9A000_STRP1	Minor tail protein-phage associated	SPy_0994	Streptococcus pyogenes serotype M1	301447	NP_269176.1; NC_002737.2.;	1211	SPy_0994	NA	GO:0016020	NA	unknown
Q9A001	unreviewed	Q9A001_STRP1	Phage protein	SPy_0993	Streptococcus pyogenes serotype M1	301447	NP_269175.1; NC_002737.2.;	109	SPy_0993	NA	NA	NA	unknown
Q9A002	unreviewed	Q9A002_STRP1	Phage protein	SPy_0992	Streptococcus pyogenes serotype M1	301447	NP_269174.1; NC_002737.2.;	117	SPy_0992	NA	NA	NA	unknown
Q9A003	unreviewed	Q9A003_STRP1	Structural protein-phage associated	SPy_0991	Streptococcus pyogenes serotype M1	301447	NP_269173.1; NC_002737.2.;	188	SPy_0991	NA	NA	NA	unknown
Q9A004	unreviewed	Q9A004_STRP1	Phage protein	SPy_0989	Streptococcus pyogenes serotype M1	301447	NP_269172.1; NC_002737.2.;	129	SPy_0989	NA	NA	NA	unknown
Q9A005	unreviewed	Q9A005_STRP1	Phage protein	SPy_0988	Streptococcus pyogenes serotype M1	301447	NP_269171.1; NC_002737.2.;	121	SPy_0988	NA	NA	NA	unknown
Q9A006	unreviewed	Q9A006_STRP1	Phage protein	SPy_0987	Streptococcus pyogenes serotype M1	301447	NP_269170.1; NC_002737.2.;	102	SPy_0987	NA	NA	NA	unknown
Q9A007	unreviewed	Q9A007_STRP1	Phage protein	SPy_0986	Streptococcus pyogenes serotype M1	301447	NP_269169.1; NC_002737.2.;	117	SPy_0986	NA	NA	NA	unknown
Q9A008	unreviewed	Q9A008_STRP1	HeH/LEM domain-containing protein	SPy_0985	Streptococcus pyogenes serotype M1	301447	NP_269168.1; NC_002737.2.;	88	SPy_0985	NA	NA	NA	unknown
Q9A009	unreviewed	Q9A009_STRP1	Major capsid protein	SPy_0984	Streptococcus pyogenes serotype M1	301447	NP_269167.1; NC_002737.2.;	349	SPy_0984	NA	NA	NA	unknown
Q9A010	unreviewed	Q9A010_STRP1	Structural protein-phage associated	SPy_0982	Streptococcus pyogenes serotype M1	301447	NP_269166.1; NC_002737.2.;	126	SPy_0982	NA	NA	NA	unknown
Q9A011	unreviewed	Q9A011_STRP1	Uncharacterized protein	SPy_0981	Streptococcus pyogenes serotype M1	301447	NP_269165.1; NC_002737.2.;	177	SPy_0981	NA	NA	NA	unknown
Q9A012	unreviewed	Q9A012_STRP1	Antirepressor-phage associated	SPy_0980	Streptococcus pyogenes serotype M1	301447	NP_269164.1; NC_002737.2.;	248	SPy_0980	NA	GO:0003677	NA	unknown
Q9A013	unreviewed	Q9A013_STRP1	Phage protein	SPy_0979	Streptococcus pyogenes serotype M1	301447	NP_269163.1; NC_002737.2.;	82	SPy_0979	NA	NA	NA	unknown
Q9A014	unreviewed	Q9A014_STRP1	Ribbon-helix-helix protein CopG domain-containing protein	SPy_0978	Streptococcus pyogenes serotype M1	301447	NP_269162.1; NC_002737.2.;	56	SPy_0978	NA	GO:0006355	regulation of DNA-templated transcription [GO:0006355]	unknown
Q9A015	unreviewed	Q9A015_STRP1	Phage protein	SPy_0977	Streptococcus pyogenes serotype M1	301447	NP_269161.1; NC_002737.2.;	89	SPy_0977	NA	NA	NA	unknown
Q9A016	unreviewed	Q9A016_STRP1	Uncharacterized protein	SPy_0976	Streptococcus pyogenes serotype M1	301447	NP_269160.1; NC_002737.2.;	59	SPy_0976	NA	NA	NA	unknown
Q9A017	unreviewed	Q9A017_STRP1	Phage head morphogenesis domain-containing protein	SPy_0975	Streptococcus pyogenes serotype M1	301447	NP_269159.1; NC_002737.2.;	541	SPy_0975	NA	NA	NA	unknown
Q9A018	unreviewed	Q9A018_STRP1	Terminase, large subunit-phage associated	SPy_0972	Streptococcus pyogenes serotype M1	301447	NP_269158.1; NC_002737.2.;	429	SPy_0972	NA	GO:0004519; GO:0005524; GO:0016887	NA	unknown
Q9A019	unreviewed	Q9A019_STRP1	Terminase, small subunit-phage associated	SPy_0971	Streptococcus pyogenes serotype M1	301447	NP_269157.1; NC_002737.2.;	160	SPy_0971	NA	GO:0051276	chromosome organization [GO:0051276]	unknown
Q9A020	unreviewed	Q9A020_STRP1	Uncharacterized protein	SPy_0970	Streptococcus pyogenes serotype M1	301447	NP_269156.1; NC_002737.2.;	153	SPy_0970	NA	GO:0016020	NA	unknown
Q9A021	unreviewed	Q9A021_STRP1	Phage protein	SPy_0968	Streptococcus pyogenes serotype M1	301447	NP_269155.1; NC_002737.2.;	304	SPy_0968	NA	NA	NA	unknown
Q9A022	unreviewed	Q9A022_STRP1	Phage encoded transcriptional regulator, ArpU family	SPy_0967	Streptococcus pyogenes serotype M1	301447	NP_269154.1; NC_002737.2.;	146	SPy_0967	NA	NA	NA	unknown
Q9A023	unreviewed	Q9A023_STRP1	DUF1642 domain-containing protein	SPy_0965	Streptococcus pyogenes serotype M1	301447	NP_269153.1; NC_002737.2.;	153	SPy_0965	NA	NA	NA	unknown
Q9A024	unreviewed	Q9A024_STRP1	Phage protein	SPy_0963	Streptococcus pyogenes serotype M1	301447	NP_269152.1; NC_002737.2.;	81	SPy_0963	NA	NA	NA	unknown
Q9A025	unreviewed	Q9A025_STRP1	Phage protein	SPy_0962	Streptococcus pyogenes serotype M1	301447	NP_269151.1; NC_002737.2.;	170	SPy_0962	NA	GO:0003676	NA	unknown
Q9A026	unreviewed	Q9A026_STRP1	Phage protein	SPy_0961	Streptococcus pyogenes serotype M1	301447	NP_269150.1; NC_002737.2.;	112	SPy_0961	NA	NA	NA	unknown
Q9A027	unreviewed	Q9A027_STRP1	Phage protein	SPy_0960	Streptococcus pyogenes serotype M1	301447	NP_269149.1; NC_002737.2.;	119	SPy_0960	NA	NA	NA	unknown
Q9A028	unreviewed	Q9A028_STRP1	Phage protein	SPy_0959	Streptococcus pyogenes serotype M1	301447	NP_269148.1; NC_002737.2.;	221	SPy_0959	NA	NA	NA	unknown
Q9A029	unreviewed	Q9A029_STRP1	Phage recombination protein Bet	SPy_0958	Streptococcus pyogenes serotype M1	301447	NP_269147.1; NC_002737.2.;	263	SPy_0958	NA	GO:0003677; GO:0006310	DNA recombination [GO:0006310]	unknown
Q9A030	unreviewed	Q9A030_STRP1	Phage protein	SPy_0957	Streptococcus pyogenes serotype M1	301447	NP_269146.1; NC_002737.2.;	109	SPy_0957	NA	NA	NA	unknown
Q9A031	unreviewed	Q9A031_STRP1	Phage protein	SPy_0956	Streptococcus pyogenes serotype M1	301447	NP_269145.1; NC_002737.2.;	68	SPy_0956	NA	NA	NA	unknown
Q9A032	unreviewed	Q9A032_STRP1	Phage protein	SPy_0952	Streptococcus pyogenes serotype M1	301447	NP_269142.1; NC_002737.2.;	61	SPy_0952	NA	NA	NA	unknown
Q9A033	unreviewed	Q9A033_STRP1	Phage protein	SPy_0949	Streptococcus pyogenes serotype M1	301447	NP_269141.1; NC_002737.2.;	78	SPy_0949	NA	NA	NA	unknown
Q9A034	unreviewed	Q9A034_STRP1	Conserved hypothetical protein CHP02391 domain-containing protein	SPy_0948	Streptococcus pyogenes serotype M1	301447	NP_269140.1; NC_002737.2.;	268	SPy_0948	NA	NA	NA	unknown
Q9A035	unreviewed	Q9A035_STRP1	Phage protein	SPy_0947	Streptococcus pyogenes serotype M1	301447	NP_269139.1; NC_002737.2.;	88	SPy_0947	NA	NA	NA	unknown
Q9A036	unreviewed	Q9A036_STRP1	P1-type antirepressor-phage associated	SPy_0946	Streptococcus pyogenes serotype M1	301447	NP_269138.1; NC_002737.2.;	242	SPy_0946	NA	GO:0003677	NA	unknown
Q9A037	unreviewed	Q9A037_STRP1	HTH cro/C1-type domain-containing protein	SPy_0945	Streptococcus pyogenes serotype M1	301447	NP_269137.1; NC_002737.2.;	68	SPy_0945	NA	NA	NA	unknown
Q9A038	unreviewed	Q9A038_STRP1	Uncharacterized protein	SPy_0944	Streptococcus pyogenes serotype M1	301447	NP_269136.1; NC_002737.2.;	75	SPy_0944	NA	NA	NA	unknown
Q9A039	unreviewed	Q9A039_STRP1	Uncharacterized protein	SPy_0943	Streptococcus pyogenes serotype M1	301447	NP_269135.1; NC_002737.2.;	46	SPy_0943	NA	NA	NA	unknown
Q9A040	unreviewed	Q9A040_STRP1	DUF4393 domain-containing protein	SPy_0942	Streptococcus pyogenes serotype M1	301447	NP_269134.1; NC_002737.2.;	279	SPy_0942	NA	NA	NA	unknown
Q9A041	unreviewed	Q9A041_STRP1	Phage protein	SPy_0940	Streptococcus pyogenes serotype M1	301447	NP_269133.1; NC_002737.2.;	52	SPy_0940	NA	GO:0016020	NA	unknown
Q9A042	unreviewed	Q9A042_STRP1	Repressor protein-phage associated	SPy_0939	Streptococcus pyogenes serotype M1	301447	NP_269132.1; NC_002737.2.;	248	SPy_0939	NA	GO:0003677	NA	unknown
Q9A043	unreviewed	Q9A043_STRP1	Uncharacterized protein	SPy_0938	Streptococcus pyogenes serotype M1	301447	NP_269131.1; NC_002737.2.;	269	SPy_0938	NA	NA	NA	unknown
Q9A044	unreviewed	Q9A044_STRP1	Integrase-phage associated	int3 SPy_0937	Streptococcus pyogenes serotype M1	301447	NP_269130.2; NC_002737.2.;	379	SPy_0937	NA	GO:0003677; GO:0006310; GO:0015074	DNA integration [GO:0015074]; DNA recombination [GO:0006310]	unknown
Q9A046	unreviewed	Q9A046_STRP1	dTDP-4-keto-6-deoxyglucose-3,5-epimerase	cpsFP SPy_0935	Streptococcus pyogenes serotype M1	301447	NP_269128.1; NC_002737.2.;	197	SPy_0935	NA	GO:0005829; GO:0008830; GO:0019305; GO:0045226	dTDP-rhamnose biosynthetic process [GO:0019305]; extracellular polysaccharide biosynthetic process [GO:0045226]	unknown
Q9A048	unreviewed	Q9A048_STRP1	Oxidoreductase	SPy_0932	Streptococcus pyogenes serotype M1	301447	NP_269126.2; NC_002737.2.;	368	SPy_0932	NA	GO:0005737; GO:0016491	NA	unknown
Q9A050	unreviewed	Q9A050_STRP1	Uncharacterized protein	SPy_0930	Streptococcus pyogenes serotype M1	301447	NP_269124.1; NC_002737.2.;	228	SPy_0930	NA	GO:0160105	NA	unknown
Q9A052	unreviewed	Q9A052_STRP1	DnaD domain-containing protein	SPy_0928	Streptococcus pyogenes serotype M1	301447	NP_269122.1; NC_002737.2.;	227	SPy_0928	NA	NA	NA	unknown
Q9A054	unreviewed	Q9A054_STRP1	Single-stranded-DNA-specific exonuclease RecJ	recJ SPy_0926	Streptococcus pyogenes serotype M1	301447	NP_269120.1; NC_002737.2.;	736	SPy_0926	NA	GO:0003676; GO:0006281; GO:0006310; GO:0008409	DNA recombination [GO:0006310]; DNA repair [GO:0006281]	unknown
Q9A055	unreviewed	Q9A055_STRP1	Oxidoreductase	SPy_0925	Streptococcus pyogenes serotype M1	301447	NP_269119.1; NC_002737.2.;	254	SPy_0925	NA	GO:0016020; GO:0016491	NA	unknown
Q9A057	unreviewed	Q9A057_STRP1	Cystathionine beta-lyase	SPy_0923	Streptococcus pyogenes serotype M1	301447	NP_269117.1; NC_002737.2.;	211	SPy_0923	NA	NA	NA	unknown
Q9A060	unreviewed	Q9A060_STRP1	DUF3042 domain-containing protein	SPy_0919	Streptococcus pyogenes serotype M1	301447	NP_269114.1; NC_002737.2.;	58	SPy_0919	NA	NA	NA	unknown
Q9A061	unreviewed	Q9A061_STRP1	Exfoliative toxin	SPy_0918	Streptococcus pyogenes serotype M1	301447	NP_269113.1; NC_002737.2.;	302	SPy_0918	NA	GO:0005886; GO:0046583	NA	unknown
Q9A062	unreviewed	Q9A062_STRP1	GST C-terminal domain-containing protein	SPy_0917	Streptococcus pyogenes serotype M1	301447	NP_269112.1; NC_002737.2.;	139	SPy_0917	NA	NA	NA	unknown
Q9A063	unreviewed	Q9A063_STRP1	Uncharacterized protein	SPy_0916	Streptococcus pyogenes serotype M1	301447	NP_269111.1; NC_002737.2.;	63	SPy_0916	NA	NA	NA	unknown
Q9A065	unreviewed	Q9A065_STRP1	Uncharacterized protein	SPy_0914	Streptococcus pyogenes serotype M1	301447	NP_269109.1; NC_002737.2.;	100	SPy_0914	NA	NA	NA	unknown
Q9A066	unreviewed	Q9A066_STRP1	Ribosomal protein S1-like DNA-binding protein	SPy_0913	Streptococcus pyogenes serotype M1	301447	NP_269108.1; NC_002737.2.;	401	SPy_0913	NA	GO:0003677; GO:0003729; GO:0003735; GO:0006412; GO:0022627	translation [GO:0006412]	unknown
Q9A067	unreviewed	Q9A067_STRP1	Branched-chain amino acid aminotransferase	SPy_0912	Streptococcus pyogenes serotype M1	301447	NP_269107.1; NC_002737.2.;	76	SPy_0912	NA	NA	NA	unknown
Q9A073	unreviewed	Q9A073_STRP1	ABC transporter (Permease)	SPy_0904	Streptococcus pyogenes serotype M1	301447	NP_269100.1; NC_002737.2.;	216	SPy_0904	NA	GO:0015184; GO:0043190	NA	inner membrane
Q9A074	unreviewed	Q9A074_STRP1	ABC transporter (Binding protein)	SPy_0903	Streptococcus pyogenes serotype M1	301447	NP_269099.1; NC_002737.2.;	299	SPy_0903	NA	NA	NA	unknown
Q9A075	unreviewed	Q9A075_STRP1	Amidase	amiC SPy_0902	Streptococcus pyogenes serotype M1	301447	NP_269098.1; NC_002737.2.;	484	SPy_0902	NA	GO:0016787	NA	unknown
Q9A078	unreviewed	Q9A078_STRP1	Uncharacterized protein	SPy_0899	Streptococcus pyogenes serotype M1	301447	NP_269095.1; NC_002737.2.;	178	SPy_0899	NA	NA	NA	unknown
Q9A079	unreviewed	Q9A079_STRP1	Transcriptional regulator	cpsY SPy_0898	Streptococcus pyogenes serotype M1	301447	NP_269094.1; NC_002737.2.;	301	SPy_0898	NA	GO:0003700; GO:0032993	NA	unknown
Q9A080	unreviewed	Q9A080_STRP1	Histidine protein kinase	SPy_0895	Streptococcus pyogenes serotype M1	301447	NP_269093.1; NC_002737.2.;	262	SPy_0895	NA	GO:0016301; GO:0016310	phosphorylation [GO:0016310]	unknown
Q9A083	unreviewed	Q9A083_STRP1	arsenate reductase (glutathione/glutaredoxin) (EC 1.20.4.1)	arsC SPy_0891	Streptococcus pyogenes serotype M1	301447	NP_269090.1; NC_002737.2.;	146	SPy_0891	NA	GO:0008794; GO:0046685	response to arsenic-containing substance [GO:0046685]	unknown
Q9A086	unreviewed	Q9A086_STRP1	ATP-dependent Clp proteinase (ATP-binding subunit)	clpL SPy_0888	Streptococcus pyogenes serotype M1	301447	NP_269087.1; NC_002737.2.;	699	SPy_0888	NA	GO:0005524; GO:0005737; GO:0016887; GO:0034605	cellular response to heat [GO:0034605]	unknown
Q9A087	unreviewed	Q9A087_STRP1	Virulence factor relevant regulator	SPy_0887	Streptococcus pyogenes serotype M1	301447	NP_269086.2; NC_002737.2.;	247	SPy_0887	NA	GO:0016020	NA	unknown
Q9A090	unreviewed	Q9A090_STRP1	Membrane associated protein	SPy_0884	Streptococcus pyogenes serotype M1	301447	NP_269083.1; NC_002737.2.;	56	SPy_0884	NA	GO:0016020	NA	unknown
Q9A093	unreviewed	Q9A093_STRP1	3-hydroxy-3-methylglutaryl-coenzyme A synthase (HMG-CoA synthase)	mvaS.2 SPy_0881	Streptococcus pyogenes serotype M1	301447	NP_269080.1; NC_002737.2.;	391	SPy_0881	NA	GO:0004421; GO:0006084; GO:0006696; GO:0010142	acetyl-CoA metabolic process [GO:0006084]; ergosterol biosynthetic process [GO:0006696]; farnesyl diphosphate biosynthetic process, mevalonate pathway [GO:0010142]	unknown
Q9A0A0	unreviewed	Q9A0A0_STRP1	Two-component response regulator	SPy_0874	Streptococcus pyogenes serotype M1	301447	NP_269073.1; NC_002737.2.;	222	SPy_0874	NA	GO:0000156; GO:0000976; GO:0005829; GO:0006355; GO:0032993	regulation of DNA-templated transcription [GO:0006355]	cytoplasm
Q9A0A1	unreviewed	Q9A0A1_STRP1	RelA/SpoT domain-containing protein	SPy_0873	Streptococcus pyogenes serotype M1	301447	NP_269072.1; NC_002737.2.;	216	SPy_0873	PATHWAY: Purine metabolism; ppGpp biosynthesis; ppGpp from GTP: step 1/2. {ECO:0000256|ARBA:ARBA00004976}.	GO:0015970	guanosine tetraphosphate biosynthetic process [GO:0015970]	unknown
Q9A0A3	unreviewed	Q9A0A3_STRP1	Polypeptide deformylase	fms SPy_0870	Streptococcus pyogenes serotype M1	301447	NP_269070.1; NC_002737.2.;	136	SPy_0870	NA	GO:0042586	NA	unknown
Q9A0A4	unreviewed	Q9A0A4_STRP1	ABC transporter (ATP-binding protein)	SPy_0867	Streptococcus pyogenes serotype M1	301447	NP_269069.1; NC_002737.2.;	625	SPy_0867	NA	GO:0003677; GO:0005524; GO:0016887	NA	unknown
Q9A0A6	reviewed	Y865_STRP1	DegV domain-containing protein SPy_0865/M5005_Spy0672	SPy_0865 M5005_Spy0672	Streptococcus pyogenes serotype M1	301447	NP_269067.1; NC_002737.2.;	282	SPy_0865 M5005_Spy0672	NA	GO:0008289	NA	unknown
Q9A0A7	unreviewed	Q9A0A7_STRP1	Transposase	SPy_0864	Streptococcus pyogenes serotype M1	301447	NP_269066.1; NC_002737.2.;	126	SPy_0864	NA	NA	NA	unknown
Q9A0B0	unreviewed	Q9A0B0_STRP1	Fructose-specific enzyme II, PTS system BC component	SPy_0855	Streptococcus pyogenes serotype M1	301447	NP_269062.1; NC_002737.2.;	648	SPy_0855	NA	GO:0005351; GO:0005886; GO:0009401; GO:0022877; GO:0090563	phosphoenolpyruvate-dependent sugar phosphotransferase system [GO:0009401]	inner membrane
Q9A0B2	unreviewed	Q9A0B2_STRP1	Transcriptional repressor	SPy_0853	Streptococcus pyogenes serotype M1	301447	NP_269060.1; NC_002737.2.;	237	SPy_0853	NA	GO:0003700	NA	unknown
Q9A0B4	unreviewed	Q9A0B4_STRP1	Probable regulatory protein	SPy_0851	Streptococcus pyogenes serotype M1	301447	NP_269058.1; NC_002737.2.;	352	SPy_0851	NA	GO:0005886; GO:0008982; GO:0009401	phosphoenolpyruvate-dependent sugar phosphotransferase system [GO:0009401]	unknown
Q9A0B7	unreviewed	Q9A0B7_STRP1	HTH tetR-type domain-containing protein	SPy_0846	Streptococcus pyogenes serotype M1	301447	NP_269054.1; NC_002737.2.;	173	SPy_0846	NA	GO:0003677	NA	unknown
Q9A0B8	unreviewed	Q9A0B8_STRP1	Cation-efflux system membrane protein	czcD SPy_0845	Streptococcus pyogenes serotype M1	301447	NP_269053.1; NC_002737.2.;	291	SPy_0845	NA	GO:0005385; GO:0005773; GO:0005886; GO:0010043	response to zinc ion [GO:0010043]	unknown
Q9A0B9	unreviewed	Q9A0B9_STRP1	Pyridoxamine 5'-phosphate oxidase putative domain-containing protein	SPy_0844	Streptococcus pyogenes serotype M1	301447	NP_269052.1; NC_002737.2.;	133	SPy_0844	NA	NA	NA	unknown
Q9A0C0	unreviewed	Q9A0C0_STRP1	Gram-positive cocci surface proteins LPxTG domain-containing protein	SPy_0843	Streptococcus pyogenes serotype M1	301447	NP_269051.1; NC_002737.2.;	1008	SPy_0843	NA	GO:0016020	NA	unknown
Q9A0C2	unreviewed	Q9A0C2_STRP1	Glycerophosphodiester phosphodiesterase	SPy_0839	Streptococcus pyogenes serotype M1	301447	NP_269048.1; NC_002737.2.;	577	SPy_0839	NA	GO:0006629; GO:0008081; GO:0016020	lipid metabolic process [GO:0006629]	unknown
Q9A0C3	unreviewed	Q9A0C3_STRP1	ABC transporter (ATP-binding protein)	SPy_0838	Streptococcus pyogenes serotype M1	301447	NP_269047.1; NC_002737.2.;	406	SPy_0838	NA	GO:0005886; GO:0022857	NA	unknown
Q9A0C4	unreviewed	Q9A0C4_STRP1	ABC transporter (ATP-binding protein)	SPy_0837	Streptococcus pyogenes serotype M1	301447	NP_269046.1; NC_002737.2.;	228	SPy_0837	NA	GO:0005524; GO:0016887	NA	unknown
Q9A0C9	unreviewed	Q9A0C9_STRP1	Uracil permease	pyrP SPy_0831	Streptococcus pyogenes serotype M1	301447	NP_269041.1; NC_002737.2.;	419	SPy_0831	NA	GO:0005886; GO:0042907	NA	unknown
Q9A0D3	unreviewed	Q9A0D3_STRP1	Capsular polysaccharide biosynthesis protein	SPy_0824	Streptococcus pyogenes serotype M1	301447	NP_269037.1; NC_002737.2.;	304	SPy_0824	NA	GO:0003700; GO:0032993	NA	unknown
Q9A0D5	unreviewed	Q9A0D5_STRP1	Ribosomal processing cysteine protease Prp	SPy_0821	Streptococcus pyogenes serotype M1	301447	NP_269035.1; NC_002737.2.;	108	SPy_0821	NA	NA	NA	unknown
Q9A0D7	unreviewed	Q9A0D7_STRP1	Capsule synthesis protein CapA domain-containing protein	SPy_0818	Streptococcus pyogenes serotype M1	301447	NP_269033.1; NC_002737.2.;	430	SPy_0818	NA	GO:0016020	NA	unknown
Q9A0D9	unreviewed	Q9A0D9_STRP1	Iron-sulfur cofactor synthesis protein	SPy_0816	Streptococcus pyogenes serotype M1	301447	NP_269031.2; NC_002737.2.;	380	SPy_0816	NA	GO:0003824; GO:0046872; GO:0051536	NA	unknown
Q9A0E0	unreviewed	Q9A0E0_STRP1	TBC1 domain family member 8B	SPy_0815	Streptococcus pyogenes serotype M1	301447	NP_269030.1; NC_002737.2.;	146	SPy_0815	NA	GO:0016020	NA	unknown
Q9A0E3	reviewed	Y811_STRP1	UPF0342 protein SPy_0811/M5005_Spy0626	SPy_0811 M5005_Spy0626	Streptococcus pyogenes serotype M1	301447	NP_269027.1; NC_002737.2.;	113	SPy_0811 M5005_Spy0626	NA	NA	NA	unknown
Q9A0E6	unreviewed	Q9A0E6_STRP1	Methyltransferase	SPy_0808	Streptococcus pyogenes serotype M1	301447	NP_269024.1; NC_002737.2.;	387	SPy_0808	NA	GO:0003723; GO:0008168; GO:0032259	methylation [GO:0032259]	unknown
Q9A0F1	unreviewed	Q9A0F1_STRP1	LysM domain-containing protein	SPy_0802	Streptococcus pyogenes serotype M1	301447	NP_269018.1; NC_002737.2.;	158	SPy_0802	NA	GO:0016020	NA	unknown
Q9A0F2	unreviewed	Q9A0F2_STRP1	Ferredoxin	SPy_0801	Streptococcus pyogenes serotype M1	301447	NP_269017.1; NC_002737.2.;	65	SPy_0801	NA	NA	NA	unknown
Q9A0F3	unreviewed	Q9A0F3_STRP1	Pore-forming peptide	SPy_0800	Streptococcus pyogenes serotype M1	301447	NP_269016.1; NC_002737.2.;	162	SPy_0800	NA	GO:0016020	NA	unknown
Q9A0F5	unreviewed	Q9A0F5_STRP1	DUF2142 domain-containing protein	SPy_0798	Streptococcus pyogenes serotype M1	301447	NP_269014.1; NC_002737.2.;	498	SPy_0798	NA	GO:0016020	NA	unknown
Q9A0F6	unreviewed	Q9A0F6_STRP1	Uncharacterized protein	SPy_0797	Streptococcus pyogenes serotype M1	301447	NP_269013.1; NC_002737.2.;	428	SPy_0797	NA	GO:0005886	NA	unknown
Q9A0F7	unreviewed	Q9A0F7_STRP1	DUF2304 domain-containing protein	SPy_0796	Streptococcus pyogenes serotype M1	301447	NP_269012.1; NC_002737.2.;	113	SPy_0796	NA	GO:0016020	NA	unknown
Q9A0F8	unreviewed	Q9A0F8_STRP1	Glycosyl transferase	SPy_0794	Streptococcus pyogenes serotype M1	301447	NP_269011.1; NC_002737.2.;	231	SPy_0794	NA	GO:0005886; GO:0099621	NA	unknown
Q9A0F9	unreviewed	Q9A0F9_STRP1	Sulfatase N-terminal domain-containing protein	SPy_0793	Streptococcus pyogenes serotype M1	301447	NP_269010.1; NC_002737.2.;	824	SPy_0793	NA	GO:0016020; GO:0046872	NA	unknown
Q9A0G0	unreviewed	Q9A0G0_STRP1	Alpha-L-Rha alpha-1,3-L-rhamnosyltransferase	rgpFc SPy_0792	Streptococcus pyogenes serotype M1	301447	NP_269009.1; NC_002737.2.;	581	SPy_0792	NA	NA	NA	unknown
Q9A0G1	unreviewed	Q9A0G1_STRP1	Glycosyltransferase-possibly involved in cell wall localization and side chain formation of rhamnose-glucose polysaccharide	rgpEc SPy_0791	Streptococcus pyogenes serotype M1	301447	NP_269008.1; NC_002737.2.;	335	SPy_0791	NA	NA	NA	unknown
Q9A0G2	unreviewed	Q9A0G2_STRP1	ABC-transporter (ATP-binding protein)-possibly involved in cell wall localization and side chain formation of rhamnose-glucose polysaccharide	rgpDc SPy_0790	Streptococcus pyogenes serotype M1	301447	NP_269007.1; NC_002737.2.;	401	SPy_0790	NA	GO:0005524; GO:0016020; GO:0016887; GO:0140359	NA	unknown
