Entry	Reviewed	Entry Name	Protein names	Gene Names	Organism	Length	Gene Names (ordered locus)	Pathway	Gene Ontology IDs	Subcellular location [CC]
Q88LK8	unreviewed	Q88LK8_PSEPK	DUF4393 domain-containing protein	PP_1923	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	262	PP_1923	NA	NA	NA
Q88LK9	unreviewed	Q88LK9_PSEPK	DUF2726 domain-containing protein	PP_1922	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	282	PP_1922	NA	NA	NA
Q88LL0	unreviewed	Q88LL0_PSEPK	Restriction endonuclease type IV Mrr domain-containing protein	PP_1921	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	387	PP_1921	NA	NA	NA
Q88LL1	unreviewed	Q88LL1_PSEPK	HEPN/Toprim N-terminal domain-containing protein	PP_1920	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	406	PP_1920	NA	NA	NA
Q88LM2	unreviewed	Q88LM2_PSEPK	Peptidase	PP_1908	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	329	PP_1908	NA	GO:0006508; GO:0008233; GO:0016020	NA
Q88LM3	unreviewed	Q88LM3_PSEPK	Hydrolase, haloacid dehalogenase-like family	PP_1907	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	224	PP_1907	NA	GO:0005829; GO:0006281; GO:0008967; GO:0016311	NA
Q88LM8	reviewed	Y1901_PSEPK	UPF0434 protein PP_1901	PP_1901	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	61	PP_1901	NA	GO:0005829	NA
Q88LN0	unreviewed	Q88LN0_PSEPK	ExbD/TolR family protein	PP_1899	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	144	PP_1899	NA	GO:0005886; GO:0015031; GO:0022857	SUBCELLULAR LOCATION: Cell membrane {ECO:0000256|RuleBase:RU003879}; Single-pass type II membrane protein {ECO:0000256|RuleBase:RU003879}.
Q88LN1	unreviewed	Q88LN1_PSEPK	MotA/TolQ/ExbB proton channel family protein	PP_1898	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	224	PP_1898	NA	GO:0005886; GO:0017038	SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004141, ECO:0000256|RuleBase:RU004057}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004141, ECO:0000256|RuleBase:RU004057}.
Q88LN2	unreviewed	Q88LN2_PSEPK	DNA internalization-related competence protein ComEC/Rec2	PP_1897	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	737	PP_1897	NA	GO:0005886; GO:0030420	SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004141}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004141}.
Q88LN4	unreviewed	Q88LN4_PSEPK	ABC transporter-ATP binding subunit	yadG PP_1895	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	310	PP_1895	NA	GO:0005524; GO:0016887	NA
Q88LN5	unreviewed	Q88LN5_PSEPK	Glutathione S-transferase reducing arsenate to arsenite	gstB PP_1894	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	207	PP_1894	NA	NA	NA
Q88LN7	unreviewed	Q88LN7_PSEPK	Dehydrogenase	PP_1892	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	136	PP_1892	NA	NA	NA
Q88LN8	unreviewed	Q88LN8_PSEPK	Type 1 pili subunit FimI	fimI PP_1891	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	179	PP_1891	NA	GO:0009289; GO:0043709	NA
Q88LN9	unreviewed	Q88LN9_PSEPK	Type 1 pili chaperone protein FimC	PP_1890	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	259	PP_1890	NA	GO:0030288; GO:0061077; GO:0071555	SUBCELLULAR LOCATION: Periplasm {ECO:0000256|ARBA:ARBA00004418}.
Q88LP0	unreviewed	Q88LP0_PSEPK	Type 1 pili subunit FimD	fimD PP_1889	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	831	PP_1889	NA	GO:0009279; GO:0009297; GO:0015473	SUBCELLULAR LOCATION: Cell outer membrane {ECO:0000256|ARBA:ARBA00004571, ECO:0000256|RuleBase:RU003884}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004571, ECO:0000256|RuleBase:RU003884}. Membrane {ECO:0000256|ARBA:ARBA00004141}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004141}.
Q88LP1	unreviewed	Q88LP1_PSEPK	Fimbrial protein	PP_1888	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	364	PP_1888	NA	GO:0009289; GO:0043709	NA
Q88LP2	unreviewed	Q88LP2_PSEPK	YD repeat-containing protein	PP_1887	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	1290	PP_1887	NA	NA	NA
Q88LP3	unreviewed	Q88LP3_PSEPK	Imidazoleglycerol-phosphate synthase	PP_1886	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	975	PP_1886	NA	NA	NA
Q88LP4	unreviewed	Q88LP4_PSEPK	Uncharacterized protein	PP_1885	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	784	PP_1885	NA	NA	NA
Q88LP5	unreviewed	Q88LP5_PSEPK	Uncharacterized protein	PP_1884	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	821	PP_1884	NA	NA	NA
Q88LP6	unreviewed	Q88LP6_PSEPK	Uncharacterized protein	PP_1883	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	601	PP_1883	NA	NA	NA
Q88LP7	unreviewed	Q88LP7_PSEPK	RHS repeat-associated core domain-containing protein	PP_1882	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	1632	PP_1882	NA	GO:0016020	NA
Q88LP8	unreviewed	Q88LP8_PSEPK	Uncharacterized protein	PP_1881	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	674	PP_1881	NA	NA	NA
Q88LP9	unreviewed	Q88LP9_PSEPK	Outer membrane autotransporter	PP_1880	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	730	PP_1880	NA	GO:0019867	NA
Q88LQ0	unreviewed	Q88LQ0_PSEPK	Ig-like domain-containing protein	PP_1879	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	504	PP_1879	NA	NA	NA
Q88LQ1	unreviewed	Q88LQ1_PSEPK	Uncharacterized protein	PP_1878	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	255	PP_1878	NA	GO:0016020	NA
Q88LQ2	unreviewed	Q88LQ2_PSEPK	Free methionine-(R)-sulfoxide reductase (EC 1.8.4.14)	msrC PP_1877	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	160	PP_1877	NA	GO:0005829; GO:0033745	NA
Q88LQ3	unreviewed	Q88LQ3_PSEPK	ATP/GTP-binding protein of the AAA+ family	PP_1876	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	295	PP_1876	NA	NA	NA
Q88LR0	unreviewed	Q88LR0_PSEPK	4,5-DOPA-dioxygenase (EC 1.13.11.29)	ygiD PP_1869	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	264	PP_1869	NA	GO:0006725; GO:0008198; GO:0008270; GO:0050297	NA
Q88LR2	unreviewed	Q88LR2_PSEPK	Spermidine synthase	PP_1867	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	251	PP_1867	NA	GO:0006596	NA
Q88LR4	unreviewed	Q88LR4_PSEPK	DUF1127 domain-containing protein	PP_1864	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	50	PP_1864	NA	NA	NA
Q88LR5	unreviewed	Q88LR5_PSEPK	Transcriptional regulator, LysR family	PP_1863	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	283	PP_1863	NA	GO:0003700	NA
Q88LR6	unreviewed	Q88LR6_PSEPK	Probable membrane transporter protein	PP_1862	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	249	PP_1862	NA	GO:0005886	SUBCELLULAR LOCATION: Cell membrane {ECO:0000256|RuleBase:RU363041}; Multi-pass membrane protein {ECO:0000256|RuleBase:RU363041}. Membrane {ECO:0000256|ARBA:ARBA00004141}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004141}.
Q88LR7	unreviewed	Q88LR7_PSEPK	Transcriptional regulator, LysR family	PP_1861	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	317	PP_1861	NA	GO:0003700; GO:0006351; GO:0043565	NA
Q88LR8	unreviewed	Q88LR8_PSEPK	Organic hydroperoxide resistance transcriptional regulator	ohrR PP_1860	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	151	PP_1860	NA	GO:0003700; GO:0006950	NA
Q88LR9	unreviewed	Q88LR9_PSEPK	Organic hydroperoxide resistance protein	ohr PP_1859	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	142	PP_1859	NA	GO:0006979	NA
Q88LS3	unreviewed	Q88LS3_PSEPK	Uncharacterized protein	PP_1855	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	132	PP_1855	NA	NA	NA
Q88LS4	unreviewed	Q88LS4_PSEPK	Transcription elongation factor GreA/GreB C-terminal domain-containing protein	PP_1854	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	156	PP_1854	NA	GO:0003677; GO:0032784; GO:0070063	NA
Q88LS5	unreviewed	Q88LS5_PSEPK	Transcriptional regulator, LysR family	PP_1853	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	312	PP_1853	NA	GO:0003700; GO:0006351; GO:0043565	NA
Q88LS6	unreviewed	Q88LS6_PSEPK	Enoyl-[acyl-carrier-protein] reductase (NADPH, B-specific) (EC 1.3.1.10)	PP_1852	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	249	PP_1852	NA	GO:0004319; GO:0016616	NA
Q88LS8	unreviewed	Q88LS8_PSEPK	Uncharacterized transporter YgaY	ygaY PP_1850	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	395	PP_1850	NA	GO:0016020; GO:0022857	SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004141}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004141}.
Q88LS9	unreviewed	Q88LS9_PSEPK	Uncharacterized protein	PP_1849	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	126	PP_1849	NA	GO:0016020	NA
Q88LT1	unreviewed	Q88LT1_PSEPK	TonB-dependent ferric siderophore receptor	PP_1847	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	710	PP_1847	NA	GO:0009279; GO:0015344; GO:0038023	SUBCELLULAR LOCATION: Cell outer membrane {ECO:0000256|ARBA:ARBA00004571, ECO:0000256|PROSITE-ProRule:PRU01360}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004571, ECO:0000256|PROSITE-ProRule:PRU01360}. Membrane {ECO:0000256|ARBA:ARBA00004141}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004141}.
Q88LT2	unreviewed	Q88LT2_PSEPK	Enoyl-CoA hydratase/isomerase family protein	PP_1845	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	229	PP_1845	NA	GO:0006635	NA
Q88LT4	unreviewed	Q88LT4_PSEPK	Mg2+/Co2+ transporter	PP_1843	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	323	PP_1843	NA	GO:0000287; GO:0005886; GO:0015087; GO:0015095; GO:0050897	SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004141}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004141}.
Q88LT5	unreviewed	Q88LT5_PSEPK	Glutamine amidotransferase, class I	PP_1842	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	244	PP_1842	NA	GO:0005829; GO:0006541	NA
Q88LT6	unreviewed	Q88LT6_PSEPK	Cytochrome c family protein	PP_1841	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	266	PP_1841	NA	GO:0009055; GO:0020037; GO:0046872	NA
Q88LT7	unreviewed	Q88LT7_PSEPK	Regulator of ribonuclease activity B domain-containing protein	PP_1840	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	110	PP_1840	NA	NA	NA
Q88LT8	unreviewed	Q88LT8_PSEPK	DUF1902 domain-containing protein	PP_1839	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	78	PP_1839	NA	NA	NA
Q88LU0	unreviewed	Q88LU0_PSEPK	Cardiolipin synthase N-terminal domain-containing protein	PP_1837	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	63	PP_1837	NA	GO:0005886	SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004141}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004141}.
Q88LU1	unreviewed	Q88LU1_PSEPK	Metal transporter, ZIP family	PP_1836	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	312	PP_1836	NA	GO:0005385; GO:0016020	SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004141}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004141}.
Q88LU2	unreviewed	Q88LU2_PSEPK	Uncharacterized protein	PP_1835	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	176	PP_1835	NA	NA	NA
Q88LU3	unreviewed	Q88LU3_PSEPK	Uncharacterized protein	PP_1834	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	174	PP_1834	NA	NA	NA
Q88LU4	unreviewed	Q88LU4_PSEPK	DUF3509 domain-containing protein	PP_1833	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	100	PP_1833	NA	NA	NA
Q88LU5	unreviewed	Q88LU5_PSEPK	Oxidase	PP_1832	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	178	PP_1832	NA	GO:0010309	NA
Q88LU6	unreviewed	Q88LU6_PSEPK	Membrane protein	PP_1831	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	384	PP_1831	NA	GO:0005886; GO:0015528; GO:0030395	SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004141}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004141}.
Q88LU8	unreviewed	Q88LU8_PSEPK	Hydrolase, alpha/beta fold family	PP_1829	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	319	PP_1829	NA	GO:0052689	NA
Q88LU9	unreviewed	Q88LU9_PSEPK	N-acetyltransferase	PP_1828	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	260	PP_1828	NA	GO:0016020	NA
Q88LV1	unreviewed	Q88LV1_PSEPK	Hydrolase, isochorismatase family	PP_1826	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	196	PP_1826	NA	GO:0016787	NA
Q88LV2	unreviewed	Q88LV2_PSEPK	Uncharacterized protein	PP_1825	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	106	PP_1825	NA	GO:0016020	NA
Q88LV3	unreviewed	Q88LV3_PSEPK	Smr domain protein	PP_1824	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	186	PP_1824	NA	GO:0004520	NA
Q88LV5	unreviewed	Q88LV5_PSEPK	Glutaredoxin domain-containing protein	PP_1822	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	123	PP_1822	NA	NA	NA
Q88LV6	unreviewed	Q88LV6_PSEPK	Glutathione S-transferase family protein	PP_1821	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	200	PP_1821	NA	NA	NA
Q88LV7	unreviewed	Q88LV7_PSEPK	Benzoate transport protein	PP_1820	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	398	PP_1820	NA	GO:0005886; GO:0042925	NA
Q88LV8	unreviewed	Q88LV8_PSEPK	Methyl-accepting chemotaxis transducer	PP_1819	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	646	PP_1819	NA	GO:0006935; GO:0007165; GO:0016020	NA
Q88LV9	unreviewed	Q88LV9_PSEPK	Uncharacterized protein	PP_1818	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	247	PP_1818	NA	NA	NA
Q88LW0	unreviewed	Q88LW0_PSEPK	Oxidoreductase, short-chain dehydrogenase/reductase family	PP_1817	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	253	PP_1817	NA	GO:0016491	NA
Q88LW1	unreviewed	Q88LW1_PSEPK	Alcohol dehydrogenase, zinc-containing	PP_1816	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	333	PP_1816	NA	GO:0006693; GO:0047522	NA
Q88LW3	unreviewed	Q88LW3_PSEPK	DUF2897 family protein	PP_1814	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	55	PP_1814	NA	GO:0016020	NA
Q88LW4	unreviewed	Q88LW4_PSEPK	ComEA-related protein	PP_1813	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	112	PP_1813	NA	GO:0015627; GO:0015628	NA
Q88LW5	unreviewed	Q88LW5_PSEPK	Uncharacterized protein	PP_1812	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	66	PP_1812	NA	NA	NA
Q88LW7	unreviewed	Q88LW7_PSEPK	Uncharacterized protein	PP_1810	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	246	PP_1810	NA	GO:0016020	NA
Q88LX2	unreviewed	Q88LX2_PSEPK	Polysaccharide biosynthesis protein	wbpM PP_1805	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	688	PP_1805	NA	GO:0016020	NA
Q88LX4	unreviewed	Q88LX4_PSEPK	UDP-sugar epimerase	wbpV PP_1803	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	323	PP_1803	NA	NA	NA
Q88LX5	unreviewed	Q88LX5_PSEPK	Glycosyl transferase	wbpZ PP_1802	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	369	PP_1802	NA	GO:0016757	NA
Q88LX6	unreviewed	Q88LX6_PSEPK	Glycosyl transferase WbpY	wbpY PP_1801	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	380	PP_1801	NA	GO:0009103; GO:0016757	NA
Q88LX7	unreviewed	Q88LX7_PSEPK	Oxidoreductase Rmd	rmd PP_1800	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	298	PP_1800	NA	NA	NA
Q88LX9	unreviewed	Q88LX9_PSEPK	Outer membrane efflux protein	PP_1798	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	471	PP_1798	NA	GO:0009279; GO:0015288; GO:0015562; GO:1990281	NA
Q88LY0	unreviewed	Q88LY0_PSEPK	Membrane fusion protein (MFP) family protein	PP_1797	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	441	PP_1797	NA	GO:0005886; GO:0015031	SUBCELLULAR LOCATION: Cell inner membrane {ECO:0000256|RuleBase:RU365093}; Single-pass membrane protein {ECO:0000256|RuleBase:RU365093}.
Q88LY1	unreviewed	Q88LY1_PSEPK	Uncharacterized protein	PP_1795	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	295	PP_1795	NA	NA	NA
Q88LY2	unreviewed	Q88LY2_PSEPK	DUF4214 domain-containing protein	PP_1794	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	480	PP_1794	NA	GO:0005509	NA
Q88LY3	unreviewed	Q88LY3_PSEPK	Glycosyl transferase, group 2 family protein	PP_1793	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	862	PP_1793	NA	GO:0016740	NA
Q88LY4	unreviewed	Q88LY4_PSEPK	Glycosyl transferase, group 2 family protein	PP_1792	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	809	PP_1792	NA	GO:0016740	NA
Q88LY5	unreviewed	Q88LY5_PSEPK	Homocitrate synthase (EC 2.3.3.14)	PP_1791	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	534	PP_1791	NA	GO:0016740	NA
Q88LY6	unreviewed	Q88LY6_PSEPK	Acylneuraminate cytidylyltransferase	PP_1790	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	231	PP_1790	NA	GO:0016779	NA
Q88LY7	unreviewed	Q88LY7_PSEPK	Hydrolase, haloacid dehalogenase-like family	PP_1789	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	227	PP_1789	NA	GO:0016787	NA
Q88LY8	unreviewed	Q88LY8_PSEPK	Uncharacterized protein	PP_1788	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	359	PP_1788	NA	NA	NA
Q88LY9	unreviewed	Q88LY9_PSEPK	Tetratricopeptide repeat protein	PP_1787	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	336	PP_1787	NA	NA	NA
Q88LZ0	unreviewed	Q88LZ0_PSEPK	Glycosyl transferase	PP_1786	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	1147	PP_1786	NA	GO:0009247; GO:0046506; GO:0046510	NA
Q88LZ5	unreviewed	Q88LZ5_PSEPK	O-acyltransferase	PP_1781	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	362	PP_1781	NA	GO:0009103; GO:0016020; GO:0016747	NA
Q88LZ6	unreviewed	Q88LZ6_PSEPK	Mannosyltransferase	PP_1780	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	1603	PP_1780	NA	GO:0016757	NA
Q88LZ7	unreviewed	Q88LZ7_PSEPK	Lipopolysaccharide ABC export system, ATP-binding protein	PP_1779	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	405	PP_1779	NA	GO:0005524; GO:0016020; GO:0016887; GO:0140359	NA
Q88M01	unreviewed	Q88M01_PSEPK	Metallo-beta-lactamase family protein	PP_1775	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	477	PP_1775	NA	GO:0004521; GO:0016180	NA
Q88M02	unreviewed	Q88M02_PSEPK	Lipopolysaccharide assembly protein A domain-containing protein	PP_1774	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	104	PP_1774	NA	GO:0005886	NA
Q88M12	unreviewed	Q88M12_PSEPK	Oxidoreductase (EC 1.-.-.-)	yciK PP_1763	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	246	PP_1763	NA	GO:0005829; GO:0016491	NA
Q88M13	unreviewed	Q88M13_PSEPK	TenA family transcriptional regulator	PP_1762	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	261	PP_1762	NA	NA	NA
Q88M14	unreviewed	Q88M14_PSEPK	Diguanylate cyclase with phosphodiesterase domain	yegE PP_1761	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	841	PP_1761	NA	GO:0006355; GO:0016020	NA
Q88M15	unreviewed	Q88M15_PSEPK	ABC transporter, ATP-binding protein	PP_1760	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	610	PP_1760	NA	GO:0005524; GO:0016020; GO:0016887; GO:0034040; GO:0140359	SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004141}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004141}.
