uniprot_ID	reviewed	uniprot_name	protein	gene_name_long	organism	organism_id	refseq	length	locus_tag	pathway	go_ids	go_bp	localization
A0A0H2UQA7	unreviewed	A0A0H2UQA7_STRPN	PTS EIIA type-2 domain-containing protein	SP_1198	Streptococcus pneumoniae serotype 4 ATCC BAA-334 / TIGR4	170187	NA	90	SP_1198	NA	NA	NA	unknown
A0A0H2UQA8	unreviewed	A0A0H2UQA8_STRPN	Uncharacterized protein	SP_1265	Streptococcus pneumoniae serotype 4 ATCC BAA-334 / TIGR4	170187	NA	39	SP_1265	NA	NA	NA	unknown
A0A0H2UQA9	unreviewed	A0A0H2UQA9_STRPN	Phosphotransferase system EIIB component type 2/3 domain-containing protein	SP_1197	Streptococcus pneumoniae serotype 4 ATCC BAA-334 / TIGR4	170187	WP_000590570.1; NZ_CP089948.1.;	100	SP_1197	NA	GO:0008982; GO:0009401	phosphoenolpyruvate-dependent sugar phosphotransferase system [GO:0009401]	unknown
A0A0H2UQB0	unreviewed	A0A0H2UQB0_STRPN	Putative polysaccharide biosynthesis protein	SP_1272	Streptococcus pneumoniae serotype 4 ATCC BAA-334 / TIGR4	170187	WP_000835918.1; NZ_CP089948.1.;	495	SP_1272	NA	GO:0005886	NA	unknown
A0A0H2UQB1	unreviewed	A0A0H2UQB1_STRPN	IS1167, transposase	SP_1262 SP_1444 SP_1692	Streptococcus pneumoniae serotype 4 ATCC BAA-334 / TIGR4	170187	WP_000436399.1; NZ_CP089948.1.;	418	SP_1262 SP_1444 SP_1692	NA	NA	NA	unknown
A0A0H2UQB2	unreviewed	A0A0H2UQB2_STRPN	Putative hemolysin A	SP_1204	Streptococcus pneumoniae serotype 4 ATCC BAA-334 / TIGR4	170187	NA	198	SP_1204	NA	GO:0008168; GO:0032259	methylation [GO:0032259]	unknown
A0A0H2UQB5	unreviewed	A0A0H2UQB5_STRPN	LicC protein	licC SP_1267	Streptococcus pneumoniae serotype 4 ATCC BAA-334 / TIGR4	170187	WP_000643971.1; NZ_CP089948.1.;	229	SP_1267	NA	GO:0009058; GO:0046872	biosynthetic process [GO:0009058]	unknown
A0A0H2UQB6	unreviewed	A0A0H2UQB6_STRPN	BlpT protein, fusion	SP_1281	Streptococcus pneumoniae serotype 4 ATCC BAA-334 / TIGR4	170187	NA	121	SP_1281	NA	NA	NA	unknown
A0A0H2UQB7	unreviewed	A0A0H2UQB7_STRPN	Uncharacterized protein	SP_1280	Streptococcus pneumoniae serotype 4 ATCC BAA-334 / TIGR4	170187	WP_000773233.1; NZ_CP089948.1.;	180	SP_1280	NA	NA	NA	unknown
A0A0H2UQB8	unreviewed	A0A0H2UQB8_STRPN	Bacteriocin	SP_1211	Streptococcus pneumoniae serotype 4 ATCC BAA-334 / TIGR4	170187	NA	31	SP_1211	NA	NA	NA	unknown
A0A0H2UQB9	unreviewed	A0A0H2UQB9_STRPN	Conserved domain protein	SP_1213	Streptococcus pneumoniae serotype 4 ATCC BAA-334 / TIGR4	170187	WP_001002614.1; NZ_CP089948.1.;	424	SP_1213	NA	NA	NA	unknown
A0A0H2UQC0	unreviewed	A0A0H2UQC0_STRPN	LicD1 protein	licD1 SP_1273	Streptococcus pneumoniae serotype 4 ATCC BAA-334 / TIGR4	170187	WP_000811992.1; NZ_CP089948.1.;	267	SP_1273	NA	GO:0009100	glycoprotein metabolic process [GO:0009100]	unknown
A0A0H2UQC1	unreviewed	A0A0H2UQC1_STRPN	DUF1934 domain-containing protein	SP_1289	Streptococcus pneumoniae serotype 4 ATCC BAA-334 / TIGR4	170187	WP_001813294.1; NZ_CP089948.1.;	125	SP_1289	NA	NA	NA	unknown
A0A0H2UQC3	unreviewed	A0A0H2UQC3_STRPN	Sortase A, LPXTG specific	SP_1218	Streptococcus pneumoniae serotype 4 ATCC BAA-334 / TIGR4	170187	NA	123	SP_1218	NA	GO:0006508; GO:0008234	proteolysis [GO:0006508]	unknown
A0A0H2UQC4	unreviewed	A0A0H2UQC4_STRPN	Putative type II restriction endonuclease	SP_1221	Streptococcus pneumoniae serotype 4 ATCC BAA-334 / TIGR4	170187	WP_001143840.1; NZ_CP089948.1.;	1084	SP_1221	NA	GO:0003677; GO:0004519; GO:0005524	NA	unknown
A0A0H2UQC5	unreviewed	A0A0H2UQC5_STRPN	ABC transporter, ATP-binding protein	SP_1282	Streptococcus pneumoniae serotype 4 ATCC BAA-334 / TIGR4	170187	WP_000558901.1; NZ_CP089948.1.;	519	SP_1282	NA	GO:0005524; GO:0016887	NA	unknown
A0A0H2UQC7	unreviewed	A0A0H2UQC7_STRPN	Putative chorismate mutase (EC 5.4.99.5)	SP_1296	Streptococcus pneumoniae serotype 4 ATCC BAA-334 / TIGR4	170187	WP_000362440.1; NZ_CP089948.1.;	88	SP_1296	NA	GO:0004106; GO:0009697; GO:0046417	chorismate metabolic process [GO:0046417]; salicylic acid biosynthetic process [GO:0009697]	unknown
A0A0H2UQC8	unreviewed	A0A0H2UQC8_STRPN	VicX protein	vicX SP_1225	Streptococcus pneumoniae serotype 4 ATCC BAA-334 / TIGR4	170187	WP_001289493.1; NZ_CP089948.1.;	269	SP_1225	NA	GO:0046872	NA	unknown
A0A0H2UQC9	unreviewed	A0A0H2UQC9_STRPN	HD domain-containing protein	SP_1290	Streptococcus pneumoniae serotype 4 ATCC BAA-334 / TIGR4	170187	WP_001003478.1; NZ_CP089948.1.;	434	SP_1290	NA	GO:0006203; GO:0008832; GO:0045088; GO:0051607	defense response to virus [GO:0051607]; dGTP catabolic process [GO:0006203]; regulation of innate immune response [GO:0045088]	unknown
A0A0H2UQD1	unreviewed	A0A0H2UQD1_STRPN	Uncharacterized protein	SP_1304	Streptococcus pneumoniae serotype 4 ATCC BAA-334 / TIGR4	170187	NA	33	SP_1304	NA	NA	NA	unknown
A0A0H2UQD2	unreviewed	A0A0H2UQD2_STRPN	Flavoprotein	SP_1231	Streptococcus pneumoniae serotype 4 ATCC BAA-334 / TIGR4	170187	WP_001284128.1; NZ_CP089948.1.;	183	SP_1231	NA	GO:0004633; GO:0010181; GO:0015937; GO:0071513	coenzyme A biosynthetic process [GO:0015937]	unknown
A0A0H2UQD3	unreviewed	A0A0H2UQD3_STRPN	IS630 family transposase	SP_1303	Streptococcus pneumoniae serotype 4 ATCC BAA-334 / TIGR4	170187	NA	31	SP_1303	NA	NA	NA	unknown
A0A0H2UQD4	unreviewed	A0A0H2UQD4_STRPN	DHH subfamily 1 protein	SP_1298	Streptococcus pneumoniae serotype 4 ATCC BAA-334 / TIGR4	170187	WP_000401779.1; NZ_CP089948.1.;	311	SP_1298	NA	GO:0003676	NA	unknown
A0A0H2UQD5	unreviewed	A0A0H2UQD5_STRPN	IS66 family element, Orf1	SP_1314	Streptococcus pneumoniae serotype 4 ATCC BAA-334 / TIGR4	170187	NA	79	SP_1314	NA	NA	NA	unknown
A0A0H2UQD6	unreviewed	A0A0H2UQD6_STRPN	Membrane protein	SP_1232	Streptococcus pneumoniae serotype 4 ATCC BAA-334 / TIGR4	170187	WP_000747408.1; NZ_CP089948.1.;	187	SP_1232	NA	GO:0016020; GO:0022857	NA	unknown
A0A0H2UQD7	unreviewed	A0A0H2UQD7_STRPN	IS1381, transposase OrfA	SP_1310	Streptococcus pneumoniae serotype 4 ATCC BAA-334 / TIGR4	170187	NA	132	SP_1310	NA	NA	NA	unknown
A0A0H2UQD8	unreviewed	A0A0H2UQD8_STRPN	Uncharacterized protein	SP_1305	Streptococcus pneumoniae serotype 4 ATCC BAA-334 / TIGR4	170187	NA	34	SP_1305	NA	NA	NA	unknown
A0A0H2UQD9	unreviewed	A0A0H2UQD9_STRPN	V-type sodium ATP synthase, subunit G (EC 3.6.3.14)	ntpG SP_1318	Streptococcus pneumoniae serotype 4 ATCC BAA-334 / TIGR4	170187	WP_000387941.1; NZ_CP089948.1.;	106	SP_1318	NA	GO:0016787; GO:0046961	NA	unknown
A0A0H2UQE1	unreviewed	A0A0H2UQE1_STRPN	V-type sodium ATP synthase, subunit K (EC 3.6.3.14)	ntpK SP_1321	Streptococcus pneumoniae serotype 4 ATCC BAA-334 / TIGR4	170187	WP_000400484.1; NZ_CP089948.1.;	158	SP_1321	NA	GO:0016787; GO:0033179; GO:0046961	NA	unknown
A0A0H2UQE2	unreviewed	A0A0H2UQE2_STRPN	Uncharacterized protein	SP_1323	Streptococcus pneumoniae serotype 4 ATCC BAA-334 / TIGR4	170187	WP_000185366.1; NZ_CP089948.1.;	107	SP_1323	NA	NA	NA	unknown
A0A0H2UQE3	unreviewed	A0A0H2UQE3_STRPN	YhcH/YjgK/YiaL family protein	SP_1327	Streptococcus pneumoniae serotype 4 ATCC BAA-334 / TIGR4	170187	WP_000587136.1; NZ_CP089948.1.;	152	SP_1327	NA	GO:0005829	NA	unknown
A0A0H2UQE5	unreviewed	A0A0H2UQE5_STRPN	Sodium:solute symporter family protein	SP_1328	Streptococcus pneumoniae serotype 4 ATCC BAA-334 / TIGR4	170187	WP_000537366.1; NZ_CP089948.1.;	513	SP_1328	NA	GO:0005886; GO:0006814; GO:0015293; GO:0070062	sodium ion transport [GO:0006814]	unknown
A0A0H2UQE6	unreviewed	A0A0H2UQE6_STRPN	Transcriptional regulator	SP_1333	Streptococcus pneumoniae serotype 4 ATCC BAA-334 / TIGR4	170187	WP_000840775.1; NZ_CP089948.1.;	77	SP_1333	NA	NA	NA	unknown
A0A0H2UQE7	unreviewed	A0A0H2UQE7_STRPN	Arsenate reductase-like glutaredoxin family protein	SP_1334	Streptococcus pneumoniae serotype 4 ATCC BAA-334 / TIGR4	170187	WP_000566548.1; NZ_CP089948.1.;	126	SP_1334	NA	NA	NA	unknown
A0A0H2UQE8	unreviewed	A0A0H2UQE8_STRPN	Conserved domain protein	SP_1332	Streptococcus pneumoniae serotype 4 ATCC BAA-334 / TIGR4	170187	WP_000821298.1; NZ_CP089948.1.;	195	SP_1332	NA	GO:0004222; GO:0016020; GO:0071586	CAAX-box protein processing [GO:0071586]	unknown
A0A0H2UQE9	unreviewed	A0A0H2UQE9_STRPN	SapB/AmfS family lantipeptide	SP_1339	Streptococcus pneumoniae serotype 4 ATCC BAA-334 / TIGR4	170187	NA	45	SP_1339	NA	NA	NA	unknown
A0A0H2UQF0	unreviewed	A0A0H2UQF0_STRPN	Uncharacterized protein	SP_1338	Streptococcus pneumoniae serotype 4 ATCC BAA-334 / TIGR4	170187	NA	59	SP_1338	NA	GO:0016020	NA	unknown
A0A0H2UQF2	unreviewed	A0A0H2UQF2_STRPN	Acetyltransferase, GNAT family	SP_1236	Streptococcus pneumoniae serotype 4 ATCC BAA-334 / TIGR4	170187	WP_000216002.1; NZ_CP089948.1.;	162	SP_1236	NA	GO:0008999	NA	unknown
A0A0H2UQF3	unreviewed	A0A0H2UQF3_STRPN	Protein kinase domain-containing protein	SP_1344	Streptococcus pneumoniae serotype 4 ATCC BAA-334 / TIGR4	170187	NA	869	SP_1344	NA	GO:0004672; GO:0005524; GO:0031179	peptide modification [GO:0031179]	unknown
A0A0H2UQF4	unreviewed	A0A0H2UQF4_STRPN	Prolyl oligopeptidase family protein	SP_1343	Streptococcus pneumoniae serotype 4 ATCC BAA-334 / TIGR4	170187	WP_001076606.1; NC_003028.3.;	646	SP_1343	NA	GO:0004252; GO:0005856; GO:0006508	proteolysis [GO:0006508]	unknown
A0A0H2UQF5	unreviewed	A0A0H2UQF5_STRPN	Drug efflux ABC transporter, ATP-binding/permease protein	SP_1342	Streptococcus pneumoniae serotype 4 ATCC BAA-334 / TIGR4	170187	WP_001108416.1; NZ_CP089948.1.;	535	SP_1342	NA	GO:0005524; GO:0016020; GO:0016887; GO:0034040; GO:0140359	NA	unknown
A0A0H2UQF7	unreviewed	A0A0H2UQF7_STRPN	Uncharacterized protein	SP_1349	Streptococcus pneumoniae serotype 4 ATCC BAA-334 / TIGR4	170187	NA	92	SP_1349	NA	NA	NA	unknown
A0A0H2UQF8	unreviewed	A0A0H2UQF8_STRPN	Arsenate reductase-like glutaredoxin family protein	SP_1348	Streptococcus pneumoniae serotype 4 ATCC BAA-334 / TIGR4	170187	WP_000566531.1; NZ_CP089948.1.;	126	SP_1348	NA	NA	NA	unknown
A0A0H2UQF9	unreviewed	A0A0H2UQF9_STRPN	Transcriptional regulator	SP_1347	Streptococcus pneumoniae serotype 4 ATCC BAA-334 / TIGR4	170187	NA	47	SP_1347	NA	NA	NA	unknown
A0A0H2UQG0	unreviewed	A0A0H2UQG0_STRPN	Amidohydrolase family protein	SP_1356	Streptococcus pneumoniae serotype 4 ATCC BAA-334 / TIGR4	170187	WP_000862488.1; NZ_CP089948.1.;	419	SP_1356	NA	GO:0016810	NA	unknown
A0A0H2UQG1	unreviewed	A0A0H2UQG1_STRPN	Putative endonuclease	SP_1251	Streptococcus pneumoniae serotype 4 ATCC BAA-334 / TIGR4	170187	WP_001042402.1; NZ_CP089948.1.;	643	SP_1251	NA	GO:0004519; GO:0005524; GO:0016887	NA	unknown
A0A0H2UQG2	unreviewed	A0A0H2UQG2_STRPN	Acetyltransferase, GNAT family	SP_1237	Streptococcus pneumoniae serotype 4 ATCC BAA-334 / TIGR4	170187	WP_000639829.1; NZ_CP089948.1.;	187	SP_1237	NA	GO:0016747	NA	unknown
A0A0H2UQG3	unreviewed	A0A0H2UQG3_STRPN	Uncharacterized protein	SP_1353	Streptococcus pneumoniae serotype 4 ATCC BAA-334 / TIGR4	170187	NA	35	SP_1353	NA	NA	NA	unknown
A0A0H2UQG5	unreviewed	A0A0H2UQG5_STRPN	2-isopropylmalate synthase	SP_1258	Streptococcus pneumoniae serotype 4 ATCC BAA-334 / TIGR4	170187	NA	364	SP_1258	NA	GO:0003852; GO:0005829; GO:0008652; GO:0009098; GO:0019298	amino acid biosynthetic process [GO:0008652]; coenzyme B biosynthetic process [GO:0019298]; leucine biosynthetic process [GO:0009098]	unknown
A0A0H2UQG6	unreviewed	A0A0H2UQG6_STRPN	O-antigen polysaccharide polymerase Wzy	SP_1364	Streptococcus pneumoniae serotype 4 ATCC BAA-334 / TIGR4	170187	WP_000565078.1; NZ_CP089948.1.;	477	SP_1364	NA	GO:0016020	NA	unknown
A0A0H2UQG7	unreviewed	A0A0H2UQG7_STRPN	Cof family protein	SP_1245	Streptococcus pneumoniae serotype 4 ATCC BAA-334 / TIGR4	170187	WP_000763464.1; NZ_CP089948.1.;	272	SP_1245	NA	GO:0000287; GO:0005829; GO:0016791	NA	unknown
A0A0H2UQG8	unreviewed	A0A0H2UQG8_STRPN	Conserved domain protein	SP_1363	Streptococcus pneumoniae serotype 4 ATCC BAA-334 / TIGR4	170187	WP_000461505.1; NZ_CP089948.1.;	344	SP_1363	NA	GO:0016020	NA	unknown
A0A0H2UQH3	unreviewed	A0A0H2UQH3_STRPN	ABC transporter membrane protein	SP_1380	Streptococcus pneumoniae serotype 4 ATCC BAA-334 / TIGR4	170187	NA	553	SP_1380	NA	GO:0016020	NA	unknown
A0A0H2UQH4	unreviewed	A0A0H2UQH4_STRPN	Translation factor	SP_1252	Streptococcus pneumoniae serotype 4 ATCC BAA-334 / TIGR4	170187	NA	56	SP_1252	NA	NA	NA	unknown
A0A0H2UQH5	unreviewed	A0A0H2UQH5_STRPN	LicB protein	licB SP_1268	Streptococcus pneumoniae serotype 4 ATCC BAA-334 / TIGR4	170187	WP_000837617.1; NZ_CP089948.1.;	292	SP_1268	NA	GO:0016020	NA	unknown
A0A0H2UQH6	unreviewed	A0A0H2UQH6_STRPN	LicD3 protein	licD3 SP_1367	Streptococcus pneumoniae serotype 4 ATCC BAA-334 / TIGR4	170187	NA	281	SP_1367	NA	GO:0009100	glycoprotein metabolic process [GO:0009100]	unknown
A0A0H2UQH7	unreviewed	A0A0H2UQH7_STRPN	Spermidine/putrescine ABC transporter, spermidine/putrescine-binding protein	potD SP_1386	Streptococcus pneumoniae serotype 4 ATCC BAA-334 / TIGR4	170187	WP_000725682.1; NZ_CP089948.1.;	356	SP_1386	NA	GO:0015846; GO:0019808; GO:0042597	polyamine transport [GO:0015846]	periplasm
A0A0H2UQH8	unreviewed	A0A0H2UQH8_STRPN	MmcQ/YjbR family DNA-binding protein	SP_1259	Streptococcus pneumoniae serotype 4 ATCC BAA-334 / TIGR4	170187	NA	111	SP_1259	NA	NA	NA	unknown
A0A0H2UQH9	unreviewed	A0A0H2UQH9_STRPN	Uncharacterized protein	SP_1379	Streptococcus pneumoniae serotype 4 ATCC BAA-334 / TIGR4	170187	NA	48	SP_1379	NA	NA	NA	unknown
A0A0H2UQI0	unreviewed	A0A0H2UQI0_STRPN	LicD2 protein	licD2 SP_1274	Streptococcus pneumoniae serotype 4 ATCC BAA-334 / TIGR4	170187	WP_001199652.1; NZ_CP089948.1.;	269	SP_1274	NA	GO:0009100	glycoprotein metabolic process [GO:0009100]	unknown
A0A0H2UQI1	unreviewed	A0A0H2UQI1_STRPN	Methyltransferase	SP_1378	Streptococcus pneumoniae serotype 4 ATCC BAA-334 / TIGR4	170187	NA	390	SP_1378	NA	GO:0003723; GO:0008168; GO:0032259	methylation [GO:0032259]	unknown
A0A0H2UQI2	unreviewed	A0A0H2UQI2_STRPN	HTH gntR-type domain-containing protein	SP_1393	Streptococcus pneumoniae serotype 4 ATCC BAA-334 / TIGR4	170187	WP_000744836.1; NZ_CP089948.1.;	423	SP_1393	NA	GO:0003677; GO:0003700; GO:0009058; GO:0030170	biosynthetic process [GO:0009058]	unknown
A0A0H2UQI3	unreviewed	A0A0H2UQI3_STRPN	LemA protein	lemA SP_1284	Streptococcus pneumoniae serotype 4 ATCC BAA-334 / TIGR4	170187	WP_000219823.1; NZ_CP089948.1.;	186	SP_1284	NA	GO:0016020	NA	unknown
A0A0H2UQI4	unreviewed	A0A0H2UQI4_STRPN	Conserved domain protein	SP_1264	Streptococcus pneumoniae serotype 4 ATCC BAA-334 / TIGR4	170187	WP_001812957.1; NZ_CP089948.1.;	347	SP_1264	NA	GO:0016020	NA	unknown
A0A0H2UQI5	unreviewed	A0A0H2UQI5_STRPN	Uncharacterized protein	SP_1385	Streptococcus pneumoniae serotype 4 ATCC BAA-334 / TIGR4	170187	WP_000784180.1; NZ_CP089948.1.;	79	SP_1385	NA	GO:0016020	NA	unknown
A0A0H2UQI6	unreviewed	A0A0H2UQI6_STRPN	UDP-N-acetylenolpyruvoylglucosamine reductase	SP_1384	Streptococcus pneumoniae serotype 4 ATCC BAA-334 / TIGR4	170187	NA	165	SP_1384	NA	NA	NA	unknown
A0A0H2UQI7	unreviewed	A0A0H2UQI7_STRPN	Lipoprotein	SP_1401	Streptococcus pneumoniae serotype 4 ATCC BAA-334 / TIGR4	170187	NA	63	SP_1401	NA	GO:0016020	NA	unknown
A0A0H2UQI8	unreviewed	A0A0H2UQI8_STRPN	Cof family protein	SP_1291	Streptococcus pneumoniae serotype 4 ATCC BAA-334 / TIGR4	170187	WP_000023507.1; NZ_CP089948.1.;	268	SP_1291	NA	GO:0000287; GO:0005829; GO:0016791	NA	unknown
A0A0H2UQJ0	unreviewed	A0A0H2UQJ0_STRPN	Choline kinase	pck SP_1269	Streptococcus pneumoniae serotype 4 ATCC BAA-334 / TIGR4	170187	NA	262	SP_1269	NA	GO:0016301; GO:0016310	phosphorylation [GO:0016310]	unknown
A0A0H2UQJ1	unreviewed	A0A0H2UQJ1_STRPN	Putative acyl-ACP thioesterase	SP_1408	Streptococcus pneumoniae serotype 4 ATCC BAA-334 / TIGR4	170187	WP_000524782.1; NZ_CP089948.1.;	245	SP_1408	NA	GO:0000036; GO:0016297	NA	unknown
A0A0H2UQJ2	unreviewed	A0A0H2UQJ2_STRPN	YhfC family intramembrane metalloprotease	SP_1391	Streptococcus pneumoniae serotype 4 ATCC BAA-334 / TIGR4	170187	WP_000152221.1; NZ_CP089948.1.;	250	SP_1391	NA	GO:0016020	NA	unknown
A0A0H2UQJ3	unreviewed	A0A0H2UQJ3_STRPN	High-affinity Fe2+/Pb2+ permease	SP_1300	Streptococcus pneumoniae serotype 4 ATCC BAA-334 / TIGR4	170187	WP_000028150.1; NZ_CP089948.1.;	72	SP_1300	NA	NA	NA	unknown
A0A0H2UQJ6	unreviewed	A0A0H2UQJ6_STRPN	Acetyltransferase, GNAT family	SP_1419	Streptococcus pneumoniae serotype 4 ATCC BAA-334 / TIGR4	170187	WP_000835656.1; NZ_CP089948.1.;	183	SP_1419	NA	GO:0016747	NA	unknown
A0A0H2UQJ9	unreviewed	A0A0H2UQJ9_STRPN	Hydrolase, haloacid dehalogenase-like family	SP_1407	Streptococcus pneumoniae serotype 4 ATCC BAA-334 / TIGR4	170187	WP_000875454.1; NZ_CP089948.1.;	257	SP_1407	NA	GO:0004035; GO:0008967; GO:0046872	NA	unknown
A0A0H2UQK0	unreviewed	A0A0H2UQK0_STRPN	ABC transporter, ATP-binding protein	SP_1425	Streptococcus pneumoniae serotype 4 ATCC BAA-334 / TIGR4	170187	NA	44	SP_1425	NA	NA	NA	unknown
A0A0H2UQK1	unreviewed	A0A0H2UQK1_STRPN	V-type sodium ATP synthase, subunit C (EC 3.6.3.14)	ntpC SP_1319	Streptococcus pneumoniae serotype 4 ATCC BAA-334 / TIGR4	170187	WP_000380544.1; NZ_CP089948.1.;	335	SP_1319	NA	GO:0016787; GO:0046961	NA	unknown
A0A0H2UQK2	unreviewed	A0A0H2UQK2_STRPN	Integral membrane protein	SP_1406	Streptococcus pneumoniae serotype 4 ATCC BAA-334 / TIGR4	170187	WP_000850481.1; NZ_CP089948.1.;	205	SP_1406	NA	GO:0016020	NA	unknown
A0A0H2UQK3	unreviewed	A0A0H2UQK3_STRPN	Uracil permease	uraA SP_1286	Streptococcus pneumoniae serotype 4 ATCC BAA-334 / TIGR4	170187	NA	439	SP_1286	NA	GO:0005886; GO:0042907	NA	unknown
A0A0H2UQK6	unreviewed	A0A0H2UQK6_STRPN	Uncharacterized protein	SP_1411	Streptococcus pneumoniae serotype 4 ATCC BAA-334 / TIGR4	170187	NA	127	SP_1411	NA	GO:0016020	NA	unknown
A0A0H2UQK7	unreviewed	A0A0H2UQK7_STRPN	Putative regulatory protein	SP_1324	Streptococcus pneumoniae serotype 4 ATCC BAA-334 / TIGR4	170187	WP_000691261.1; NZ_CP089948.1.;	296	SP_1324	NA	NA	NA	unknown
A0A0H2UQK8	unreviewed	A0A0H2UQK8_STRPN	SAP domain protein	SP_1292	Streptococcus pneumoniae serotype 4 ATCC BAA-334 / TIGR4	170187	WP_001009001.1; NZ_CP089948.1.;	332	SP_1292	NA	NA	NA	unknown
A0A0H2UQK9	unreviewed	A0A0H2UQK9_STRPN	Uncharacterized protein	SP_1424	Streptococcus pneumoniae serotype 4 ATCC BAA-334 / TIGR4	170187	NA	133	SP_1424	NA	GO:0016020	NA	unknown
A0A0H2UQL0	unreviewed	A0A0H2UQL0_STRPN	Putative transcriptional repressor	SP_1423	Streptococcus pneumoniae serotype 4 ATCC BAA-334 / TIGR4	170187	NA	79	SP_1423	NA	GO:0003677	NA	unknown
A0A0H2UQL1	unreviewed	A0A0H2UQL1_STRPN	Major facilitator superfamily permease	SP_1436	Streptococcus pneumoniae serotype 4 ATCC BAA-334 / TIGR4	170187	WP_000368972.1; NZ_CP089948.1.;	209	SP_1436	NA	GO:0016020	NA	unknown
A0A0H2UQL3	unreviewed	A0A0H2UQL3_STRPN	Peptidase, U32 family	SP_1429	Streptococcus pneumoniae serotype 4 ATCC BAA-334 / TIGR4	170187	WP_000169112.1; NZ_CP089948.1.;	428	SP_1429	NA	GO:0005829; GO:0006508; GO:0008233; GO:0044249; GO:1901576	cellular biosynthetic process [GO:0044249]; organic substance biosynthetic process [GO:1901576]; proteolysis [GO:0006508]	unknown
A0A0H2UQL4	unreviewed	A0A0H2UQL4_STRPN	Transposase	SP_1302	Streptococcus pneumoniae serotype 4 ATCC BAA-334 / TIGR4	170187	NA	83	SP_1302	NA	NA	NA	unknown
A0A0H2UQL5	unreviewed	A0A0H2UQL5_STRPN	CHY-type domain-containing protein	SP_1428	Streptococcus pneumoniae serotype 4 ATCC BAA-334 / TIGR4	170187	NA	103	SP_1428	NA	GO:0008270; GO:0045041	protein import into mitochondrial intermembrane space [GO:0045041]	unknown
A0A0H2UQL6	unreviewed	A0A0H2UQL6_STRPN	IS66 family element, Orf1	SP_1443	Streptococcus pneumoniae serotype 4 ATCC BAA-334 / TIGR4	170187	NA	79	SP_1443	NA	NA	NA	unknown
A0A0H2UQL7	unreviewed	A0A0H2UQL7_STRPN	Uncharacterized protein	SP_1335	Streptococcus pneumoniae serotype 4 ATCC BAA-334 / TIGR4	170187	NA	62	SP_1335	NA	NA	NA	unknown
A0A0H2UQL8	unreviewed	A0A0H2UQL8_STRPN	CppA protein	cppA SP_1449	Streptococcus pneumoniae serotype 4 ATCC BAA-334 / TIGR4	170187	WP_001102211.1; NZ_CP089948.1.;	241	SP_1449	NA	NA	NA	unknown
A0A0H2UQL9	unreviewed	A0A0H2UQL9_STRPN	ABC transporter ATP-binding protein	SP_1307	Streptococcus pneumoniae serotype 4 ATCC BAA-334 / TIGR4	170187	WP_000711943.1; NZ_CP089948.1.;	56	SP_1307	NA	GO:0016020	NA	unknown
A0A0H2UQM0	unreviewed	A0A0H2UQM0_STRPN	ABC transporter, ATP-binding protein	SP_1435	Streptococcus pneumoniae serotype 4 ATCC BAA-334 / TIGR4	170187	NA	581	SP_1435	NA	GO:0005524; GO:0016020; GO:0016887; GO:0034040; GO:0140359	NA	unknown
A0A0H2UQM1	unreviewed	A0A0H2UQM1_STRPN	ABC transporter, ATP-binding/permease protein	SP_1434	Streptococcus pneumoniae serotype 4 ATCC BAA-334 / TIGR4	170187	NA	586	SP_1434	NA	GO:0005524; GO:0016020; GO:0016887; GO:0034040; GO:0140359	NA	unknown
A0A0H2UQM2	unreviewed	A0A0H2UQM2_STRPN	ABC3 transporter permease protein domain-containing protein	SP_1340	Streptococcus pneumoniae serotype 4 ATCC BAA-334 / TIGR4	170187	WP_000945311.1; NZ_CP089948.1.;	439	SP_1340	NA	GO:0005886	NA	unknown
A0A0H2UQM3	unreviewed	A0A0H2UQM3_STRPN	Uncharacterized protein	SP_1454	Streptococcus pneumoniae serotype 4 ATCC BAA-334 / TIGR4	170187	NA	40	SP_1454	NA	NA	NA	unknown
A0A0H2UQM4	unreviewed	A0A0H2UQM4_STRPN	IS66 family element, Orf2	SP_1442	Streptococcus pneumoniae serotype 4 ATCC BAA-334 / TIGR4	170187	WP_000152344.1; NZ_CP089948.1.;	116	SP_1442	NA	NA	NA	unknown
A0A0H2UQM5	unreviewed	A0A0H2UQM5_STRPN	Uncharacterized protein	SP_1345	Streptococcus pneumoniae serotype 4 ATCC BAA-334 / TIGR4	170187	NA	36	SP_1345	NA	GO:0016020	NA	unknown
A0A0H2UQM7	unreviewed	A0A0H2UQM7_STRPN	V-type sodium ATP synthase, subunit E (EC 3.6.3.14)	ntpE SP_1320	Streptococcus pneumoniae serotype 4 ATCC BAA-334 / TIGR4	170187	WP_000067168.1; NZ_CP089948.1.;	193	SP_1320	NA	GO:0016787	NA	unknown
A0A0H2UQM8	unreviewed	A0A0H2UQM8_STRPN	Amino acid ABC transporter, ATP-binding protein	SP_1460	Streptococcus pneumoniae serotype 4 ATCC BAA-334 / TIGR4	170187	WP_000590970.1; NZ_CP089948.1.;	247	SP_1460	NA	GO:0005524; GO:0005886; GO:0015424; GO:0016887	NA	unknown
A0A0H2UQM9	unreviewed	A0A0H2UQM9_STRPN	Beta-lactamase-related domain-containing protein	SP_1448	Streptococcus pneumoniae serotype 4 ATCC BAA-334 / TIGR4	170187	WP_000872215.1; NZ_CP089948.1.;	311	SP_1448	NA	GO:0016787	NA	unknown
